epoch,train_loss,validation_mcc,threshold
1,0.7121657729148865,0.19289712886816485,0.59
2,0.6978668570518494,0.19289712886816485,0.5599999999999999
3,0.6888374388217926,0.22140372138502382,0.5299999999999999
4,0.6845645308494568,0.21979349113192903,0.5049999999999999
5,0.6850375235080719,0.21645482913637396,0.49999999999999994
6,0.6849946081638336,0.2567469632055359,0.49499999999999994
7,0.684237152338028,0.24426357542638014,0.49999999999999994
8,0.6813822090625763,0.24426357542638014,0.5099999999999999
9,0.6781588494777679,0.23280223035107195,0.5249999999999999
10,0.6764104664325714,0.22715542521212734,0.5449999999999999
11,0.6769031286239624,0.2684624220856097,0.5549999999999999
12,0.6739865839481354,0.24426357542638014,0.5599999999999999
13,0.6759422421455383,0.2484646732989441,0.565
14,0.6734713613986969,0.25908195902003417,0.5599999999999999
15,0.6706758439540863,0.22205779584216376,0.5499999999999999
16,0.6703547239303589,0.22140372138502382,0.5399999999999999
17,0.6689755320549011,0.2567469632055359,0.5299999999999999
18,0.6662243604660034,0.24511108480187252,0.5199999999999999
19,0.6630982756614685,0.2335496832484569,0.5099999999999999
