epoch,train_loss,validation_mcc,threshold
1,0.693864107131958,0.0,0.05
2,0.6935964822769165,0.04428074427700476,0.49499999999999994
3,0.6930751204490662,0.19310804067388584,0.49499999999999994
4,0.6926901042461395,0.16320277505018704,0.49499999999999994
5,0.6922069489955902,0.1328422328310143,0.49499999999999994
6,0.6917057931423187,0.1846372364689991,0.5099999999999999
7,0.6918624937534332,0.1691651623303803,0.49999999999999994
8,0.6912001669406891,0.1774837062471499,0.49999999999999994
9,0.6910275220870972,0.1892583246525563,0.49999999999999994
10,0.6905301511287689,0.20085883379503597,0.49999999999999994
11,0.6902838051319122,0.21229795697371012,0.49999999999999994
12,0.6905673742294312,0.16807316136320358,0.5349999999999999
13,0.6897090673446655,0.1774837062471499,0.5049999999999999
14,0.6886682212352753,0.1892583246525563,0.5049999999999999
15,0.6895280480384827,0.2316661873125233,0.4799999999999999
16,0.6894935369491577,0.20085883379503597,0.5049999999999999
17,0.6884869039058685,0.20085883379503597,0.5049999999999999
18,0.6876735687255859,0.23655309301829208,0.4749999999999999
19,0.6884167492389679,0.20085883379503597,0.5099999999999999
20,0.6881063580513,0.20085883379503597,0.5099999999999999
21,0.687010794878006,0.23542068319747259,0.4699999999999999
22,0.6865842938423157,0.20085883379503597,0.5099999999999999
23,0.685365229845047,0.21629522817435007,0.5199999999999999
24,0.6856582462787628,0.20085883379503597,0.5099999999999999
25,0.6857779324054718,0.20478889182363452,0.5249999999999999
26,0.6843585968017578,0.20478889182363452,0.5249999999999999
