epoch,train_loss,validation_mcc,threshold
1,0.6963138282299042,0.14990633779917228,0.5399999999999999
2,0.6964523196220398,0.08913130356431728,0.5349999999999999
3,0.6952863335609436,0.1846372364689991,0.5349999999999999
4,0.6947726309299469,0.10540925533894598,0.5349999999999999
5,0.694437563419342,0.2149714927269687,0.5299999999999999
6,0.6935347020626068,0.14990633779917228,0.5299999999999999
7,0.692782461643219,0.1651383613407165,0.5249999999999999
8,0.6924002766609192,0.14990633779917228,0.5249999999999999
9,0.691619485616684,0.14990633779917228,0.5249999999999999
10,0.6919801533222198,0.14990633779917228,0.5249999999999999
11,0.6907573938369751,0.21442250696755896,0.5199999999999999
12,0.6906058192253113,0.14990633779917228,0.5199999999999999
13,0.6906063556671143,0.15701857325533194,0.5149999999999999
