epoch,train_loss,validation_mcc,threshold
1,1.2957467477897118,0.18518027845171126,0.63
2,1.1949288207909157,0.1954853732317298,0.6449999999999999
3,1.174393590154319,0.20310089723757319,0.6449999999999999
4,1.1613204006491036,0.20758380701666013,0.635
5,1.1549323992482547,0.2132702886169761,0.6549999999999999
6,1.1497902520771683,0.21638814099710907,0.5599999999999999
7,1.1435523146185382,0.22514711591148714,0.5549999999999999
8,1.1369052179928483,0.22692780577122165,0.5499999999999999
9,1.133911818265915,0.22986306006728535,0.575
10,1.1316505002564397,0.23031067386526735,0.5099999999999999
11,1.130198647236002,0.22955663114451952,0.5149999999999999
12,1.1269368745129684,0.23256537955137463,0.605
13,1.1271870629540806,0.23047437430894752,0.63
14,1.1250132003734852,0.23536296076373175,0.59
15,1.1274455446621467,0.2280656081466207,0.575
16,1.121540974954079,0.2322220685143477,0.5599999999999999
17,1.1203862295068543,0.23394265343349047,0.48999999999999994
18,1.1223970528306633,0.23709738527530175,0.5549999999999999
19,1.1197400678848397,0.23418225681442711,0.59
20,1.1203681364141662,0.23525469236889304,0.49499999999999994
