epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.6938134729862213,0.12704247025712678,0.5099999999999999,0.6932576298713684,0.005448341369628906,5.448341369628906e-09,0.015032251365482807,0.00039362834650091827,3.936283465009183e-10,2.6185588368005294e-08,-0.05315382406115532
2,0.6931601762771606,0.24112141108520604,0.5099999999999999,0.6928355097770691,0.005331151187419891,5.331151187419891e-09,0.014436035417020321,0.0003882677701767534,3.882677701767534e-10,2.6895734109863667e-08,-0.052427150309085846
3,0.6929702460765839,0.22808577638091165,0.5099999999999999,0.6924525499343872,0.00521607231348753,5.21607231348753e-09,0.01396043598651886,0.0003838369157165289,3.8383691571652887e-10,2.749462238050357e-08,-0.05732434615492821
4,0.6922568380832672,0.23099715105270544,0.5049999999999999,0.6920810341835022,0.005103963892906904,5.103963892906904e-09,0.013517321087419987,0.00037909086677245796,3.7909086677245796e-10,2.8044822218898255e-08,-0.056895911693573
5,0.6919179260730743,0.18576071235199634,0.5049999999999999,0.6917321085929871,0.004994031507521868,4.994031507521868e-09,0.01315446849912405,0.00037521100603044033,3.752110060304403e-10,2.852346379904482e-08,-0.06099176034331322
6,0.6917068064212799,0.2358333153182891,0.49499999999999994,0.6913868188858032,0.00488678365945816,4.88678365945816e-09,0.012820235453546047,0.0003715151106007397,3.715151106007397e-10,2.897880557240308e-08,-0.06335747241973877
7,0.6910985708236694,0.24198422796860888,0.49999999999999994,0.6910560131072998,0.004782043397426605,4.782043397426605e-09,0.012527692131698132,0.00036814535269513726,3.681453526951372e-10,2.9386526171379903e-08,-0.06519045680761337
8,0.6911146938800812,0.21989091855183412,0.49999999999999994,0.6907294988632202,0.004679564852267504,4.679564852267504e-09,0.01225624792277813,0.00036544911563396454,3.654491156339645e-10,2.981737297878746e-08,-0.07044349610805511
9,0.6911582052707672,0.2576735608413086,0.5049999999999999,0.6904178261756897,0.004579438827931881,4.579438827931881e-09,0.012002457864582539,0.00036302287480793893,3.6302287480793894e-10,3.024571124545792e-08,-0.07693153619766235
10,0.6904930770397186,0.27165268399721654,0.5049999999999999,0.6901211142539978,0.004481813870370388,4.4818138703703874e-09,0.011771326884627342,0.00036068540066480637,3.6068540066480636e-10,3.0641014747100444e-08,-0.08193520456552505
