epoch,train_loss,validation_mcc,threshold
1,0.7025793194770813,0.011846977555181848,0.49499999999999994
2,0.6967393755912781,0.1846372364689991,0.5049999999999999
3,0.6928218901157379,0.36115755925730764,0.5049999999999999
4,0.6899239420890808,0.3708099243547831,0.5099999999999999
5,0.6878910064697266,0.36115755925730764,0.5149999999999999
6,0.6866306960582733,0.36115755925730764,0.5099999999999999
7,0.6857176423072815,0.36115755925730764,0.5049999999999999
8,0.6874941289424896,0.36115755925730764,0.5049999999999999
9,0.6849734783172607,0.36115755925730764,0.5049999999999999
10,0.6832524240016937,0.36115755925730764,0.5049999999999999
11,0.6827607452869415,0.36115755925730764,0.5049999999999999
12,0.6840977966785431,0.3803341794400215,0.5049999999999999
13,0.6813152432441711,0.3803341794400215,0.5099999999999999
14,0.683398962020874,0.3803341794400215,0.5099999999999999
15,0.6803938150405884,0.3803341794400215,0.5149999999999999
16,0.6763309240341187,0.3803341794400215,0.5149999999999999
17,0.6777569055557251,0.3897418814769785,0.5099999999999999
18,0.6763875484466553,0.3897418814769785,0.5149999999999999
19,0.6755747199058533,0.3897418814769785,0.5149999999999999
20,0.6725633442401886,0.3897418814769785,0.5099999999999999
21,0.6708382368087769,0.3897418814769785,0.5099999999999999
22,0.6690180599689484,0.3897418814769785,0.5049999999999999
23,0.6701895892620087,0.3897418814769785,0.5049999999999999
24,0.6655472815036774,0.3897418814769785,0.5049999999999999
25,0.6654533445835114,0.3897418814769785,0.5049999999999999
