epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.6963991224765778,0.0,0.05,0.6959210634231567,0.003934612963348627,3.934612963348627e-08,0.016831813380122185,0.00041925019468180835,4.1925019468180835e-09,2.4908201226668123e-07,0.13533946871757507
2,0.6962787806987762,0.0,0.05,0.6952494382858276,0.0035428120754659176,3.542812075465918e-08,0.01593494787812233,0.00040178842027671635,4.0178842027671635e-09,2.521429146488432e-07,0.11850719898939133
3,0.6952644288539886,0.0,0.05,0.6946215033531189,0.003182584885507822,3.1825848855078226e-08,0.015126549638807774,0.00038602479617111385,3.860247961711139e-09,2.551968594217624e-07,0.09748774021863937
4,0.6948106288909912,0.0,0.05,0.6940374970436096,0.0028529027476906776,2.852902747690678e-08,0.014476449228823185,0.0003720205568242818,3.7202055682428184e-09,2.569832912366205e-07,0.0704009160399437
5,0.6935052871704102,0.1846372364689991,0.48499999999999993,0.6934959888458252,0.002552514895796776,2.552514895796776e-08,0.01392995472997427,0.00035983839188702404,3.5983839188702407e-09,2.5831985735942785e-07,0.039219263941049576
6,0.6935727894306183,0.186858321674153,0.48499999999999993,0.6929854154586792,0.0022800888400524855,2.2800888400524857e-08,0.013521406799554825,0.00034924608189612627,3.492460818961263e-09,2.582912318765713e-07,0.001556167844682932
7,0.6927311420440674,0.17323973216880925,0.48999999999999994,0.692497968673706,0.0020340385381132364,2.0340385381132367e-08,0.013197948224842548,0.0003402806760277599,3.4028067602775995e-09,2.578284671455585e-07,-0.040434155613183975
8,0.6923164427280426,0.14595127662315596,0.48999999999999994,0.6920303702354431,0.0018127933144569397,1.81279331445694e-08,0.0129707595333457,0.0003328499151393771,3.3284991513937716e-09,2.566155931606584e-07,-0.08647772669792175
9,0.6919727325439453,0.19781414201873612,0.49499999999999994,0.691566526889801,0.0016146445414051414,1.6146445414051414e-08,0.01281441655009985,0.0003269249864388257,3.2692498643882575e-09,2.5512280263456736e-07,-0.13595131039619446
10,0.6913667917251587,0.19367011027991354,0.49999999999999994,0.6911137700080872,0.001437872531823814,1.437872531823814e-08,0.012726874090731144,0.00032235734397545457,3.223573439754546e-09,2.532887036340088e-07,-0.1866864413022995
11,0.6907639503479004,0.17897494805707315,0.49999999999999994,0.6906721591949463,0.001280764932744205,1.2807649327442051e-08,0.012711340561509132,0.0003190358984284103,3.1903589842841034e-09,2.5098524965531516e-07,-0.2365952730178833
12,0.6905142366886139,0.21063058936525558,0.5049999999999999,0.6902150511741638,0.0011416060151532292,1.1416060151532294e-08,0.012735607102513313,0.0003169727569911629,3.169727569911629e-09,2.488870412220944e-07,-0.2859860956668854
13,0.6900557279586792,0.19367011027991354,0.5099999999999999,0.6897503733634949,0.0010187511797994375,1.0187511797994376e-08,0.012812991626560688,0.00031598229543305933,3.1598229543305937e-09,2.466108654734808e-07,-0.3322179913520813
14,0.6902794539928436,0.1846372364689991,0.5449999999999999,0.6892715096473694,0.0009105734061449766,9.105734061449767e-09,0.01292335893958807,0.00031587822013534606,3.1587822013534606e-09,2.4442424110632544e-07,-0.374068945646286
15,0.688540130853653,0.2044398826909146,0.5149999999999999,0.688792884349823,0.0008155144168995321,8.15514416899532e-09,0.013085062615573406,0.0003164205118082464,3.164205118082464e-09,2.4181811054664214e-07,-0.4090286195278168
16,0.6879861056804657,0.19781414201873612,0.5149999999999999,0.6882835626602173,0.0007322661112993956,7.322661112993956e-09,0.013266065157949924,0.0003175706369802356,3.175706369802356e-09,2.3938570570786455e-07,-0.4375287890434265
17,0.6883407831192017,0.23655309301829208,0.5199999999999999,0.6877323389053345,0.0006595812737941742,6.595812737941742e-09,0.013473227620124817,0.0003191922151017934,3.1919221510179344e-09,2.3690850039898342e-07,-0.45725932717323303
18,0.688184916973114,0.2087912087912088,0.5199999999999999,0.6871534585952759,0.0005961585557088256,5.961585557088256e-09,0.013720540329813957,0.00032100468524731696,3.21004685247317e-09,2.3395921554910777e-07,-0.4656358063220978
19,0.6875089704990387,0.23280223035107195,0.5249999999999999,0.6865509748458862,0.0005408215802162886,5.408215802162886e-09,0.014012464322149754,0.0003228729183319956,3.2287291833199563e-09,2.3041836960942311e-07,-0.4624618589878082
20,0.6849774718284607,0.21517402008629544,0.5299999999999999,0.6859235763549805,0.0004925011890009046,4.925011890009046e-09,0.014318779110908508,0.00032481731614097953,3.2481731614097957e-09,2.2684707517662818e-07,-0.4519575238227844
21,0.6854959726333618,0.2557925102245004,0.5299999999999999,0.6852368712425232,0.0004505988908931613,4.505988908931613e-09,0.014731188304722309,0.0003268309810664505,3.268309810664505e-09,2.2186328373908559e-07,-0.4232642948627472
22,0.6840122640132904,0.21517402008629544,0.5349999999999999,0.6845030188560486,0.00041407867684029043,4.1407867684029045e-09,0.01520558726042509,0.00032901784288696945,3.2901784288696946e-09,2.1637956972782606e-07,-0.38621243834495544
23,0.6849686503410339,0.25784170064485096,0.5349999999999999,0.6837203502655029,0.0003824224113486707,3.824224113486708e-09,0.015956168994307518,0.00033134917612187564,3.3134917612187566e-09,2.0766211252844398e-07,-0.3267819583415985
24,0.684618353843689,0.2664693550105965,0.5349999999999999,0.6828852891921997,0.00035468355054035783,3.5468355054035784e-09,0.01673414744436741,0.0003340319381095469,3.3403193810954692e-09,1.9961096866155535e-07,-0.2721916735172272
25,0.6831471621990204,0.2542872819425528,0.5349999999999999,0.6820031404495239,0.00033038450055755675,3.303845005575568e-09,0.017755938693881035,0.0003369070473127067,3.3690704731270674e-09,1.8974330398471696e-07,-0.2137964814901352
26,0.6819396018981934,0.2429493573646624,0.5349999999999999,0.6810576915740967,0.0003091435937676579,3.091435937676579e-09,0.019042523577809334,0.0003399676934350282,3.3996769343502824e-09,1.7853079821374094e-07,-0.15235811471939087
27,0.6794869303703308,0.2472066162365221,0.5399999999999999,0.6800587773323059,0.000290642463369295,2.90642463369295e-09,0.02104177698493004,0.0003429460048209876,3.429460048209876e-09,1.6298338541778242e-07,-0.07679740339517593
28,0.680048793554306,0.2542872819425528,0.5349999999999999,0.6789467334747314,0.00027452060021460056,2.7452060021460058e-09,0.02355560101568699,0.00034581872751004994,3.4581872751004995e-09,1.4680955382108483e-07,-0.002827849704772234
