epoch,train_loss,validation_mcc,threshold
1,0.6940467953681946,0.0,0.05
2,0.6933253109455109,0.1846372364689991,0.5149999999999999
3,0.692972719669342,0.05517372590682453,0.5049999999999999
4,0.6925335824489594,0.09137173558097589,0.5049999999999999
5,0.6924673318862915,0.09137173558097589,0.5049999999999999
6,0.6918052732944489,0.1294595556006309,0.5199999999999999
7,0.6919878423213959,0.2,0.5199999999999999
8,0.6913802027702332,0.1294595556006309,0.5249999999999999
9,0.691327303647995,0.16807316136320358,0.5249999999999999
10,0.691060870885849,0.1294595556006309,0.5299999999999999
11,0.6908283829689026,0.1649946377614077,0.4799999999999999
12,0.6911863684654236,0.18539296413045087,0.4749999999999999
13,0.6904135346412659,0.16807316136320358,0.5399999999999999
14,0.6893521249294281,0.16807316136320358,0.5449999999999999
15,0.6900568604469299,0.175919798853417,0.4749999999999999
