epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.6962887048721313,0.10540925533894598,0.5499999999999999,0.695963978767395,0.002724749967455864,2.724749967455864e-05,0.023740878328680992,0.0003198226622771472,3.1982266227714716e-06,0.00013471391321304835,-0.20614366233348846
2,0.6964017152786255,0.14907119849998599,0.5399999999999999,0.6950103044509888,0.0023242568131536245,2.3242568131536247e-05,0.022714702412486076,0.0003146831295453012,3.146831295453012e-06,0.0001385372010739276,-0.22275613248348236
3,0.6948961615562439,0.16807316136320358,0.5449999999999999,0.6940991282463074,0.001976213650777936,1.976213650777936e-05,0.021679209545254707,0.00031078571919351816,3.1078571919351817e-06,0.00014335657328500017,-0.2411307990550995
4,0.6942836046218872,0.16807316136320358,0.5449999999999999,0.6932360529899597,0.001676772953942418,1.6767729539424182e-05,0.020659692585468292,0.00030786238494329154,3.0786238494329156e-06,0.00014901595639416106,-0.26200464367866516
5,0.6937550008296967,0.2,0.5399999999999999,0.6924319863319397,0.0014210997615009546,1.4210997615009547e-05,0.019659820944070816,0.00030563617474399507,3.056361747439951e-06,0.00015546233895694333,-0.28521671891212463
6,0.6925690472126007,0.16807316136320358,0.5399999999999999,0.6916736960411072,0.001203807070851326,1.203807070851326e-05,0.01865413412451744,0.0003039391594938934,3.0393915949389338e-06,0.0001629339413264007,-0.3104628622531891
7,0.6915194094181061,0.25362863675089403,0.5349999999999999,0.6909599304199219,0.0010195922804996371,1.0195922804996371e-05,0.017641345039010048,0.0003026834165211767,3.026834165211767e-06,0.00017157615581570298,-0.33770808577537537
8,0.6908755302429199,0.2,0.5349999999999999,0.6903015971183777,0.0008635935955680907,8.635935955680907e-06,0.016646699979901314,0.00030180541216395795,3.0180541216395796e-06,0.00018130044545065872,-0.36646324396133423
9,0.689793586730957,0.16807316136320358,0.5349999999999999,0.6896881461143494,0.0007316179689951241,7.3161796899512416e-06,0.015661882236599922,0.00030130697996355593,3.0130697996355596e-06,0.00019238235571675927,-0.3963794410228729
10,0.6900371015071869,0.21442250696755896,0.5299999999999999,0.689132571220398,0.0006201487849466503,6.201487849466503e-06,0.014741226099431515,0.00030113139655441046,3.0113139655441048e-06,0.00020427839212507797,-0.42639783024787903
11,0.6885588765144348,0.2,0.5299999999999999,0.6886451244354248,0.0005262659396976233,5.262659396976233e-06,0.013952376320958138,0.0003012684755958617,3.0126847559586167e-06,0.00021592628285356695,-0.454160213470459
12,0.6881334781646729,0.24743582965269675,0.5249999999999999,0.6882114410400391,0.00044759971206076443,4.475997120607644e-06,0.013336061500012875,0.0003017312556039542,3.017312556039542e-06,0.00022625214768517895,-0.47784319519996643
13,0.6879586279392242,0.22808577638091165,0.5249999999999999,0.6878165006637573,0.0003821256977971643,3.821256977971644e-06,0.012910951860249043,0.0003025705518666655,3.0257055186666547e-06,0.00023435185503110467,-0.4943840503692627
14,0.6876868605613708,0.2,0.5249999999999999,0.6874682903289795,0.0003280117816757411,3.280117816757411e-06,0.012733855284750462,0.00030374457128345966,3.0374457128345965e-06,0.0002385330793316079,-0.5011429786682129
15,0.6875403523445129,0.2,0.5249999999999999,0.6871559619903564,0.00028371112421154976,2.837111242115498e-06,0.012859411537647247,0.00030524752219207585,3.0524752219207585e-06,0.00023737285434752002,-0.4950096905231476
