epoch,train_loss,validation_mcc,threshold
1,1.209844250103523,0.1972428411877217,0.7799999999999999
2,1.1687724312831616,0.20959284608368572,0.6799999999999999
3,1.1594244981634205,0.2139887253378953,0.82
4,1.1563009969119369,0.21702821696274713,0.8049999999999999
5,1.154614038508514,0.2165803826381067,0.8099999999999999
6,1.1523562022324265,0.21602235152332705,0.7999999999999999
7,1.1558522818417385,0.21779802669601675,0.8099999999999999
8,1.1533222578722855,0.2185711749280929,0.7899999999999999
9,1.1517247167126885,0.21601548302841606,0.7949999999999999
10,1.1513572879906357,0.21607317993580893,0.7899999999999999
11,1.1508139937088406,0.22247784540475732,0.7849999999999999
12,1.151795424264053,0.21460268185589249,0.8049999999999999
13,1.1511569136175617,0.2208620059492615,0.7999999999999999
14,1.1515760904756085,0.2208620059492615,0.7899999999999999
15,1.150622105803983,0.2217414942843163,0.7749999999999999
