epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,1.2383563991250663,0.16098818364121975,0.6749999999999999,1.2102936506271362,0.0008385663968510926,8.385663968510927e-09,0.07032683491706848,0.00043655518675222993,4.3655518675222995e-09,6.207519324124695e-08,0.01019583735615015
2,1.182868430326725,0.1623949947998129,0.8049999999999999,1.1898154020309448,0.0002680542238522321,2.6805422385223212e-09,0.08036069571971893,0.000505917239934206,5.059172399342061e-09,6.29558063681701e-08,0.4873727560043335
3,1.175448960271375,0.17080420340301358,0.705,1.1838045120239258,0.00021827983437106013,2.1827983437106015e-09,0.07099389284849167,0.0006038268911652267,6.038268911652267e-09,8.505335697731859e-08,-0.6521229147911072
4,1.171601734284697,0.17521170525317364,0.615,1.179574966430664,0.00025195974740199745,2.5195974740199745e-09,0.05142213776707649,0.0006930273375473917,6.930273375473917e-09,1.3477217549502756e-07,-0.5938339829444885
5,1.1697337791837494,0.18261351824517974,0.6399999999999999,1.1751537322998047,0.0003093628620263189,3.0936286202631893e-09,0.04985003545880318,0.0007983645773492754,7.983645773492754e-09,1.601532616780295e-07,-0.5305739045143127
6,1.166017316538712,0.18594596659255755,0.6799999999999999,1.167763113975525,0.00037485521170310676,3.748552117031068e-09,0.05088719353079796,0.0008854707702994347,8.854707702994348e-09,1.7400660340278542e-07,-0.3928055167198181
7,1.1626432435265903,0.1764543092188373,0.7799999999999999,1.1561377048492432,0.0004899966297671199,4.8999662976712e-09,0.0944618359208107,0.0010308241471648216,1.0308241471648217e-08,1.091259911599625e-07,0.10098875313997269
8,1.1560739453496605,0.18121094768540938,0.6649999999999999,1.1526366472244263,0.0006240280345082283,6.240280345082284e-09,0.06650542467832565,0.0012452419614419341,1.2452419614419342e-08,1.8723915642444772e-07,-0.0023597015533596277
9,1.1545345197463859,0.18585431907350042,0.705,1.1525837182998657,0.0007154844934120774,7.154844934120775e-09,0.17221535742282867,0.0013718970585614443,1.3718970585614443e-08,7.966171421013973e-08,0.04443797096610069
10,1.1524870950600197,0.188379206391831,0.6549999999999999,1.1525415182113647,0.0008304489310830832,8.304489310830832e-09,0.174788236618042,0.0017475943313911557,1.7475943313911557e-08,9.998352092824796e-08,-0.03701431304216385
11,1.1513806478730564,0.1889298962299898,0.61,1.1503124237060547,0.0008924126159399748,8.924126159399749e-09,0.07497752457857132,0.001904526841826737,1.904526841826737e-08,2.5401303290973855e-07,0.033617474138736725
12,1.1495368131275834,0.19120499240483319,0.6549999999999999,1.150408148765564,0.0010838815942406654,1.0838815942406656e-08,0.20589293539524078,0.0026781312189996243,2.6781312189996243e-08,1.30073973342435e-07,0.25847327709198
13,1.1490668366695274,0.18882727923420603,0.6399999999999999,1.1478970050811768,0.0009660801733843982,9.660801733843983e-09,0.10286460816860199,0.0019619809463620186,1.9619809463620187e-08,1.907343041783818e-07,0.09821876138448715
14,1.1453952419346776,0.18986931128914125,0.6499999999999999,1.14434015750885,0.0011179044377058744,1.1179044377058746e-08,0.15683607757091522,0.002814424689859152,2.814424689859152e-08,1.7945008147673024e-07,0.31959906220436096
15,1.1455486242113442,0.19078707608935966,0.7599999999999999,1.146989107131958,0.0011655770940706134,1.1655770940706135e-08,0.13199977576732635,0.0027153203263878822,2.7153203263878825e-08,2.0570643477259605e-07,0.2714770436286926
16,1.1429013229649643,0.19002483108240736,0.6749999999999999,1.1466426849365234,0.0012287930585443974,1.2287930585443975e-08,0.2537204325199127,0.003240964375436306,3.240964375436306e-08,1.277376182614676e-07,-0.35258615016937256
