epoch,train_loss,validation_mcc,threshold
1,0.6927866339683533,0.18976949454322217,0.48499999999999993
2,0.6920976042747498,0.16807316136320358,0.49499999999999994
3,0.691688746213913,0.16807316136320358,0.49999999999999994
4,0.6913278698921204,0.2,0.49999999999999994
5,0.6908003985881805,0.16807316136320358,0.5049999999999999
6,0.690394788980484,0.2,0.5049999999999999
7,0.6900678277015686,0.2773500981126146,0.5049999999999999
8,0.6894868910312653,0.2,0.5099999999999999
9,0.6891594529151917,0.25362863675089403,0.5099999999999999
10,0.6896690726280212,0.2,0.5149999999999999
11,0.6883457601070404,0.25362863675089403,0.5149999999999999
12,0.6877593100070953,0.2,0.5199999999999999
13,0.6876878440380096,0.2656844656620286,0.5199999999999999
14,0.6874124109745026,0.2,0.5249999999999999
15,0.6872569024562836,0.2773500981126146,0.5249999999999999
