epoch,train_loss,validation_mcc,threshold
1,0.6962583661079407,0.10540925533894598,0.5499999999999999
2,0.6963757872581482,0.14907119849998599,0.5399999999999999
3,0.694874107837677,0.16807316136320358,0.5449999999999999
4,0.694264829158783,0.16807316136320358,0.5449999999999999
5,0.6937390565872192,0.2,0.5399999999999999
6,0.6925555467605591,0.16807316136320358,0.5399999999999999
7,0.6915079653263092,0.25362863675089403,0.5349999999999999
8,0.6908658742904663,0.2,0.5349999999999999
9,0.6897854506969452,0.16807316136320358,0.5349999999999999
10,0.6900301575660706,0.21442250696755896,0.5299999999999999
11,0.6885530352592468,0.2,0.5299999999999999
12,0.6881286203861237,0.24743582965269675,0.5249999999999999
13,0.6879543960094452,0.22808577638091165,0.5249999999999999
14,0.6876832544803619,0.2,0.5249999999999999
15,0.6875372529029846,0.2,0.5249999999999999
