dataset,seed,lambda_el,threshold,precision,recall,specificity,f1,balanced_accuracy,mcc,auroc,average_precision,brier,ece,tn,fp,fn,tp,validation_mcc,best_epoch,training_seconds,inference_ms_per_sample,checkpoint_sha256,preprocessing,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
SGCC,131,0.0001,0.705,0.3021148036253776,0.1841620626151013,0.9602614828831928,0.2288329519450801,0.572211772749147,0.1816960793526366,0.6634507212037286,0.1964300429723394,0.21869607269763947,0.3745084607034754,5582,231,443,100,0.20299629699141536,5,37.35379537499989,0.007365117369425205,bc67414ab657d16bd40f89e0a1b413593bc01949dd32037fc0775533f127dcf0,"{""mean"": 1.65463387966156, ""p995"": 4.932785511016846, ""std"": 1.1015292406082153}",1.2113293409347534,0.00020532375492621213,2.0532375492621215e-08,0.03503573313355446,0.000602926011197269,6.02926011197269e-08,1.7208888105721813e-06,0.1409856230020523
SGCC,149,0.0001,0.625,0.24034334763948498,0.30939226519337015,0.9086530190951316,0.27053140096618356,0.6090226421442508,0.19481172753347287,0.6553563661051831,0.21600475579967285,0.22825570404529572,0.38274630304025054,5282,531,375,168,0.187518391171696,5,14.20748431900006,0.007720347230984883,e4e7b28986d553701d1598dc8de1c6e45dc43b56300442ccedde3d770a3b55ae,"{""mean"": 1.6593199968338013, ""p995"": 4.9356303215026855, ""std"": 1.1055059432983398}",1.1857168674468994,0.00035205751191824675,3.5205751191824674e-08,0.0462871789932251,0.0007527517736889422,7.527517736889423e-08,1.6262640974493608e-06,-0.5023223161697388
SGCC,173,0.0001,0.82,0.36585365853658536,0.08287292817679558,0.986581799415104,0.13513513513513514,0.5347273637959498,0.14092912951820985,0.6595238525195479,0.19306829901446704,0.22234754264354706,0.37937073510367586,5735,78,498,45,0.19860573841358597,2,10.058260014000098,0.006058162051619305,00f8571e6223d14bd27bd464db40bdd01ee9247a6fe112d177b57ef1461f1996,"{""mean"": 1.6609737873077393, ""p995"": 4.925848007202148, ""std"": 1.1032264232635498}",1.15974760055542,0.00021773978369310498,2.17739783693105e-08,0.022000692784786224,0.0005468993331305683,5.468993331305683e-08,2.48582778042679e-06,-0.576665997505188
SGCC,11,0.001,0.8549999999999999,0.37037037037037035,0.09208103130755065,0.985377601926716,0.14749262536873156,0.5387293166171333,0.15016645239365717,0.6518210754519542,0.18765651272138736,0.22775694727897644,0.38012291520571395,5728,85,493,50,0.21012892144951467,5,15.077348366000024,0.042882567652614424,726d875180db753a0cd6662ea71fef645a115aa9a47189840c8fe6c9d5339d35,"{""mean"": 1.659198522567749, ""p995"": 4.9457292556762695, ""std"": 1.1075389385223389}",1.1396480798721313,0.0003031743108294904,3.031743108294904e-07,0.03780568391084671,0.0006662890664301813,6.662890664301813e-07,1.7624044786530586e-05,0.25261011719703674
SGCC,23,0.001,0.6549999999999999,0.24489795918367346,0.2430939226519337,0.9299845174608636,0.24399260628465805,0.5865392200563987,0.17365973509401825,0.6802394708754335,0.19339652044182526,0.20840612053871155,0.35581618207966925,5406,407,411,132,0.19120499240483319,12,45.284112149000066,0.009024656702317045,a0c922ada0ca59456c3262d4db35cc0fd60aa8870191f95fc9627aa00f73ac09,"{""mean"": 1.661300778388977, ""p995"": 4.9457292556762695, ""std"": 1.1057639122009277}",1.1504079103469849,0.0009524081251583993,9.524081251583994e-07,0.2058897465467453,0.002233011182397604,2.233011182397604e-06,1.0845664827173025e-05,0.1928897649049759
SGCC,37,0.001,0.57,0.19935948759007205,0.4585635359116022,0.8279717873731292,0.2779017857142857,0.6432676616423657,0.20156452358441793,0.7060394258249513,0.2340298999331996,0.21473270654678345,0.3663722446799054,4813,1000,294,249,0.20466424726068516,13,46.533459885999946,0.006806479861557799,797769554420a0808c7472ff5f7f1930ddc6230b8e65c0070b62195ba4d96281,"{""mean"": 1.6570286750793457, ""p995"": 4.910050392150879, ""std"": 1.1032549142837524}",1.1433851718902588,0.0009578108438290656,9.578108438290655e-07,0.093629390001297,0.001947788754478097,1.947788754478097e-06,2.0803176806461254e-05,0.1456146389245987
SGCC,53,0.001,0.7799999999999999,0.3917525773195876,0.13996316758747698,0.9797006709100292,0.2062415196743555,0.5598319192487531,0.19444702103350214,0.685200726510308,0.21313202856963112,0.21350312232971191,0.3648871639432811,5695,118,467,76,0.22724355329705387,8,29.032780254000045,0.010962031466334047,1f780fc76bbf0e01d5c43d0ddab2675a6bbd9212447b410de2a9595f0c6357c5,"{""mean"": 1.655530333518982, ""p995"": 4.9090375900268555, ""std"": 1.1081187725067139}",1.102228045463562,0.0005297951865941286,5.297951865941286e-07,0.08678310364484787,0.001026142155751586,1.026142155751586e-06,1.1824215920543491e-05,-0.18099087476730347
SGCC,71,0.001,0.72,0.3231707317073171,0.19521178637200737,0.9618097367968347,0.24339839265212398,0.578510761584421,0.19839728215711488,0.691642755378733,0.21713703120199676,0.2189532369375229,0.3734164038653115,5591,222,437,106,0.19872931704958216,6,33.394916690999935,0.024748425110142705,00e8e51d57066e030fa1888011bbd589d35347e876e0b0d603c34b81cf76ca1e,"{""mean"": 1.6630699634552002, ""p995"": 4.93992280960083, ""std"": 1.106569528579712}",1.2431046962738037,0.0003747873706743121,3.747873706743121e-07,0.23905782401561737,0.0008589454810135067,8.589454810135066e-07,3.5930448398852353e-06,-0.35582295060157776
SGCC,89,0.001,0.7799999999999999,0.30033003300330036,0.16758747697974216,0.9635300189231034,0.21513002364066194,0.5655587479514228,0.17201014878195345,0.6715506204896057,0.19362424660313682,0.22890910506248474,0.3837136465040973,5601,212,452,91,0.18624004233930413,6,17.064372018000086,0.009791429043421054,67aece7739978a0efde3eb0ce67063e8b60a85260fb6f9001888626072840fc2,"{""mean"": 1.6562169790267944, ""p995"": 4.927568435668945, ""std"": 1.1022279262542725}",1.2317273616790771,0.00042391722672618926,4.2391722672618924e-07,0.06983081251382828,0.0010371939279139042,1.0371939279139042e-06,1.485295517231041e-05,-0.44734135270118713
SGCC,107,0.001,0.6399999999999999,0.27951807228915665,0.2140221402214022,0.9485724114207086,0.24242424242424243,0.5812972758210554,0.18381854376024861,0.6617447134223664,0.20694537913180805,0.20980316400527954,0.36121700681122393,5515,299,426,116,0.23087145257719988,6,16.784874828000056,0.006750800818101839,0764e411fd3d72c8f355e3c0d7fcf9f711353bc8b346c3e0c4d53d528abb94a0,"{""mean"": 1.6612826585769653, ""p995"": 4.9096879959106445, ""std"": 1.1027220487594604}",1.1790874004364014,0.0004109337169211358,4.109337169211358e-07,0.08123385161161423,0.000991331529803574,9.91331529803574e-07,1.2203428867847017e-05,-0.45498010516166687
SGCC,131,0.001,0.705,0.3021148036253776,0.1841620626151013,0.9602614828831928,0.2288329519450801,0.572211772749147,0.1816960793526366,0.6634469194752728,0.1964300429723394,0.21869602799415588,0.3745084588466912,5582,231,443,100,0.20299629699141536,5,15.538995505999992,0.011827888766533642,0fdc58f80810ea27722d3bc754f9a0be87cb8f245a83c247b55284ab9aee4dc0,"{""mean"": 1.65463387966156, ""p995"": 4.932785511016846, ""std"": 1.1015292406082153}",1.211329460144043,0.0002040036051766947,2.040036051766947e-07,0.03503591939806938,0.0005990600911900401,5.990600911900401e-07,1.709845499938702e-05,0.13959062099456787
SGCC,149,0.001,0.625,0.24034334763948498,0.30939226519337015,0.9086530190951316,0.27053140096618356,0.6090226421442508,0.19481172753347287,0.6553573165372971,0.21600651949465205,0.22825531661510468,0.38274595980714743,5282,531,375,168,0.187518391171696,5,14.440379989000121,0.010439782882301655,450212703c55903f15bd7f0f2b088a7a433f05bead7265e5234bdd179842e336,"{""mean"": 1.6593199968338013, ""p995"": 4.9356303215026855, ""std"": 1.1055059432983398}",1.1857178211212158,0.00034941028570756316,3.494102857075632e-07,0.046286441385746,0.0007472058641724288,7.472058641724288e-07,1.614308298072213e-05,-0.5014467835426331
SGCC,173,0.001,0.82,0.36585365853658536,0.08287292817679558,0.986581799415104,0.13513513513513514,0.5347273637959498,0.14092912951820985,0.6595236941141956,0.1930682711213123,0.22234752774238586,0.37937070316792737,5735,78,498,45,0.19860573841358597,2,10.010484925000128,0.006434649307759323,56c86282e1fcbce98f9aa670107dfc5b610d4f45c63e6da5a29f2686b36e226d,"{""mean"": 1.6609737873077393, ""p995"": 4.925848007202148, ""std"": 1.1032264232635498}",1.1597477197647095,0.00021111353999003768,2.111135399900377e-07,0.02200053073465824,0.0005441433750092983,5.441433750092983e-07,2.4733193102114094e-05,-0.5788206458091736
SGCC,11,0.01,0.815,0.33962264150943394,0.09944751381215469,0.9819370376741786,0.15384615384615385,0.5406922757431667,0.14566417063375647,0.6603337790859948,0.1911590177143644,0.21475951373577118,0.36460176568837044,5708,105,489,54,0.21094312833473036,8,23.062678774999995,0.012705381214602256,01e9eda0d0e27a84f934b848a1e6ad3d75e7a3cd3e935f51062a6d4ba21baf16,"{""mean"": 1.659198522567749, ""p995"": 4.9457292556762695, ""std"": 1.1075389385223389}",1.1353696584701538,0.00044960714876651764,4.496071487665176e-06,0.06008128076791763,0.0008608801290392876,8.608801290392877e-06,0.00014328591501980477,-0.24886922538280487
SGCC,23,0.01,0.6549999999999999,0.24489795918367346,0.2430939226519337,0.9299845174608636,0.24399260628465805,0.5865392200563987,0.17365973509401825,0.6802359859576823,0.19339134722605705,0.2084023356437683,0.35581310962246526,5406,407,411,132,0.19120499240483319,12,29.560095318000094,0.011707667558238832,8021de39ee2f9da414a9901f857ee37a71e073e96686782a6e19af8e8aad5025,"{""mean"": 1.661300778388977, ""p995"": 4.9457292556762695, ""std"": 1.1057639122009277}",1.1504069566726685,0.0009058210998773575,9.058210998773575e-06,0.20586058497428894,0.0020760081242769957,2.0760081242769956e-05,0.00010084534271270431,0.17246726155281067
SGCC,37,0.01,0.57,0.19935948759007205,0.4585635359116022,0.8279717873731292,0.2779017857142857,0.6432676616423657,0.20156452358441793,0.706103738397996,0.23403328246053254,0.21474315226078033,0.3663862395475989,4813,1000,294,249,0.20466424726068516,13,31.834504768999977,0.006602212240395579,da516c520e2bac487bba336d9ec708ccf284ec3c75230dd501fba9d615337319,"{""mean"": 1.6570286750793457, ""p995"": 4.910050392150879, ""std"": 1.1032549142837524}",1.1433860063552856,0.0009218953200615942,9.218953200615943e-06,0.09367020428180695,0.0017999970586970448,1.799997058697045e-05,0.0001921632468401319,0.1790694296360016
SGCC,53,0.01,0.7799999999999999,0.3917525773195876,0.13996316758747698,0.9797006709100292,0.2062415196743555,0.5598319192487531,0.19444702103350214,0.685188687703531,0.2131317066558303,0.21350881457328796,0.36489560011049876,5695,118,467,76,0.22724355329705387,8,22.104340113999797,0.010951280207657062,7d154d7852148c1b0dc7f77f7d405b6ab5781c6f7051e8bf341fed5157700e06,"{""mean"": 1.655530333518982, ""p995"": 4.9090375900268555, ""std"": 1.1081187725067139}",1.1022231578826904,0.0005128546617925167,5.128546617925167e-06,0.08674301207065582,0.0009834195952862501,9.834195952862502e-06,0.00011337162173769267,-0.2294182926416397
SGCC,71,0.01,0.72,0.3231707317073171,0.19521178637200737,0.9618097367968347,0.24339839265212398,0.578510761584421,0.19839728215711488,0.6916376864074585,0.21713796096904406,0.21895433962345123,0.3734188680241061,5591,222,437,106,0.19872931704958216,6,17.677078443000028,0.006651819697945235,e3b3aff4f5b25cb4dc6d7ef083dfc1474a1eb5921e84ffc38c57206db09238a2,"{""mean"": 1.6630699634552002, ""p995"": 4.93992280960083, ""std"": 1.106569528579712}",1.2431073188781738,0.00036901829298585653,3.6901829298585654e-06,0.2390681356191635,0.0008454498602077365,8.454498602077365e-06,3.536438923648702e-05,-0.3635900914669037
SGCC,89,0.01,0.7799999999999999,0.30033003300330036,0.16758747697974216,0.9635300189231034,0.21513002364066194,0.5655587479514228,0.17201014878195345,0.6715455515183312,0.1936190758193163,0.22891207039356232,0.38371748123212457,5601,212,452,91,0.18624004233930413,6,16.724540609000087,0.0062738110446558465,81c8c90aba51fc201035db42d85cbbeace9f9ea20a8205ab8215956bdb079854,"{""mean"": 1.6562169790267944, ""p995"": 4.927568435668945, ""std"": 1.1022279262542725}",1.2317360639572144,0.00041944917757064104,4.194491775706411e-06,0.06978964060544968,0.0010259388945996761,1.0259388945996761e-05,0.0001470044673821638,-0.44459736347198486
SGCC,107,0.01,0.6399999999999999,0.27951807228915665,0.2140221402214022,0.9485724114207086,0.24242424242424243,0.5812972758210554,0.18381854376024861,0.6617437614004622,0.20694043101409848,0.2098032534122467,0.36121801032800205,5515,299,426,116,0.23087145257719988,6,17.1597169690001,0.009060932032717843,6af80f6fc4b082ff9808093baa10c47d577de66aa5dfd423f8ac83661bb410a6,"{""mean"": 1.6612826585769653, ""p995"": 4.9096879959106445, ""std"": 1.1027220487594604}",1.1790902614593506,0.0004033173026982695,4.0331730269826946e-06,0.08122195303440094,0.0009733304032124579,9.73330403212458e-06,0.00011983587772141003,-0.4555968940258026
SGCC,131,0.01,0.705,0.3021148036253776,0.1841620626151013,0.9602614828831928,0.2288329519450801,0.572211772749147,0.1816960793526366,0.6634486619341483,0.19642860041087262,0.2186957597732544,0.37450841811935137,5582,231,443,100,0.20299629699141536,5,14.921131020000075,0.009219317967275927,6fbb91ccaa72a0f5e54639a2620f2c25c10274ddd81d3f58d4e291eb3ec3bffe,"{""mean"": 1.65463387966156, ""p995"": 4.932785511016846, ""std"": 1.1015292406082153}",1.2113302946090698,0.00020258946460671723,2.0258946460671725e-06,0.035037849098443985,0.0005950310151092708,5.950310151092708e-06,0.0001698252119978723,0.13869896531105042
SGCC,149,0.01,0.625,0.24034334763948498,0.30939226519337015,0.9086530190951316,0.27053140096618356,0.6090226421442508,0.19481172753347287,0.6553543068356028,0.21600435006538804,0.22825142741203308,0.3827425204615986,5282,531,375,168,0.187518391171696,5,15.095950906000098,0.008956615324081145,eb389aa1a22687be3e4f0ffcd6451a05f8fdc271d2381e02d9feea85d6a85b36,"{""mean"": 1.6593199968338013, ""p995"": 4.9356303215026855, ""std"": 1.1055059432983398}",1.185726523399353,0.0003462997847236693,3.462997847236693e-06,0.046279728412628174,0.0007406126824207604,7.406126824207604e-06,0.00016002960860476273,-0.49984222650527954
SGCC,173,0.01,0.82,0.36585365853658536,0.08287292817679558,0.986581799415104,0.13513513513513514,0.5347273637959498,0.14092912951820985,0.6595232188981386,0.1930680279126203,0.2223471999168396,0.37937055810432607,5735,78,498,45,0.19860573841358597,2,9.465257736000012,0.009909268407793574,c106ba56149f85575676184ad1603a8c9e8e9f67324769c133d3ea1e24b6d92b,"{""mean"": 1.6609737873077393, ""p995"": 4.925848007202148, ""std"": 1.1032264232635498}",1.1597480773925781,0.000210111218621023,2.1011121862102302e-06,0.021999051794409752,0.0005421655951067805,5.421655951067805e-06,0.0002464495289040375,-0.5778617858886719
SGCC,11,0.1,0.815,0.33962264150943394,0.09944751381215469,0.9819370376741786,0.15384615384615385,0.5406922757431667,0.14566417063375647,0.660271842593235,0.1911371503064178,0.21476012468338013,0.36461735660734235,5708,105,489,54,0.21094312833473036,8,21.29827414800002,0.01417452894902007,8d6d23d7b92cba93d584bf76d00a85fa3e41d3a1696b97c8140c8732f7e735e7,"{""mean"": 1.659198522567749, ""p995"": 4.9457292556762695, ""std"": 1.1075389385223389}",1.1353676319122314,0.00044189777690917253,4.418977769091726e-05,0.060289036482572556,0.0008465778664685786,8.465778664685787e-05,0.0014041986998967792,-0.25659868121147156
SGCC,23,0.1,0.73,0.29577464788732394,0.19337016574585636,0.9569929468432823,0.23385300668151449,0.5751815562945694,0.1830270979262499,0.6869281368774313,0.19712466128224385,0.20338942110538483,0.3456525118696832,5563,250,438,105,0.19976294332448014,19,60.29850529800001,0.007114591252358913,df0351bcff095f595508544d6d071c25264f891cced61e4f84f9baaeb952ebbb,"{""mean"": 1.661300778388977, ""p995"": 4.9457292556762695, ""std"": 1.1057639122009277}",1.1454256772994995,0.0009357333183288574,9.357333183288575e-05,0.13960424065589905,0.0020618876442313194,0.00020618876442313194,0.0014769520141680549,-0.022483931854367256
SGCC,37,0.1,0.57,0.19935948759007205,0.4585635359116022,0.8279717873731292,0.2779017857142857,0.6432676616423657,0.20156452358441793,0.7060948676982657,0.2340131064839734,0.21483296155929565,0.3665086150431949,4813,1000,294,249,0.20448164802233484,13,56.51096041899996,0.006645460352444163,38b0d414c307e95e54de738dc7bde7f19f307bd16389f783a3440355d7f3bb3d,"{""mean"": 1.6570286750793457, ""p995"": 4.910050392150879, ""std"": 1.1032549142837524}",1.1433961391448975,0.000897558405995369,8.97558405995369e-05,0.09393975138664246,0.001719404594041407,0.00017194045940414072,0.0018303269581421246,0.1840401142835617
SGCC,53,0.1,0.7749999999999999,0.38164251207729466,0.14548802946593,0.9779803887837606,0.21066666666666667,0.5617342091248453,0.19443235724303806,0.685044222022209,0.2131503669428964,0.21356461942195892,0.3649785220341686,5685,128,464,79,0.22745755164619502,8,48.171472628000174,0.010880791063552836,5a84ac12d4138a786f8d459fbecc6f046d24e37e1c853f2f515c27a666f7f6e9,"{""mean"": 1.655530333518982, ""p995"": 4.9090375900268555, ""std"": 1.1081187725067139}",1.1021758317947388,0.0005041012191213667,5.041012191213668e-05,0.08635592460632324,0.0009724406991153955,9.724406991153956e-05,0.0011260845200239923,-0.22808566689491272
SGCC,71,0.1,0.72,0.3231707317073171,0.19521178637200737,0.9618097367968347,0.24339839265212398,0.578510761584421,0.19839728215711488,0.691600144338957,0.21715064456073846,0.21896536648273468,0.37344373730723407,5591,222,437,106,0.1992277618406441,6,42.779869311000084,0.011082850849587553,1b32185ae3eb33d069190ffc4aea788118bf5f046e5c92176bbdc16def1935c0,"{""mean"": 1.6630699634552002, ""p995"": 4.93992280960083, ""std"": 1.106569528579712}",1.2431330680847168,0.0003637519257608801,3.6375192576088014e-05,0.23916584253311157,0.0008352938457392156,8.352938457392157e-05,0.0003492529856656151,-0.3708798885345459
SGCC,89,0.1,0.7799999999999999,0.30033003300330036,0.16758747697974216,0.9635300189231034,0.21513002364066194,0.5655587479514228,0.17201014878195345,0.6715029404785553,0.1936041674190693,0.22894129157066345,0.38375580626849937,5601,212,452,91,0.18852260223662187,6,15.719836849999865,0.008282229074908932,6853385159c11886d1ff1b34cde6a6b7c1ca92878561cfca0b61ff9951c59bb9,"{""mean"": 1.6562169790267944, ""p995"": 4.927568435668945, ""std"": 1.1022279262542725}",1.2318198680877686,0.00041418339242227376,4.141833924222738e-05,0.06938152015209198,0.0010169874876737595,0.00010169874876737596,0.0014657901490835173,-0.4424508213996887
SGCC,107,0.1,0.6399999999999999,0.27951807228915665,0.2140221402214022,0.9485724114207086,0.24242424242424243,0.5812972758210554,0.18381854376024861,0.6617275770280923,0.20697093322618787,0.2098044902086258,0.36122800929318283,5515,299,426,116,0.23045286368423537,6,15.381897202000118,0.011367107142848517,e3fbd4a2bcedbabb75aa6b282297f5d82d9388f551be42f360cec7e73f94430f,"{""mean"": 1.6612826585769653, ""p995"": 4.9096879959106445, ""std"": 1.1027220487594604}",1.179118037223816,0.00039649970130994916,3.964997013099492e-05,0.0811048299074173,0.0009575392468832433,9.575392468832434e-05,0.0011806192651859237,-0.45769813656806946
SGCC,131,0.1,0.705,0.3021148036253776,0.1841620626151013,0.9602614828831928,0.2288329519450801,0.572211772749147,0.1816960793526366,0.6634375735594855,0.19640540214927713,0.21869276463985443,0.37450778889461006,5582,231,443,100,0.20299629699141536,5,13.786246524999797,0.008820563089985385,890cefa76308c0eac6cca0e1db945fc108458dff7af6fbd9fceb81e9c472fe84,"{""mean"": 1.65463387966156, ""p995"": 4.932785511016846, ""std"": 1.1015292406082153}",1.2113382816314697,0.00020129264157731086,2.0129264157731086e-05,0.03505658358335495,0.0005922270938754082,5.922270938754082e-05,0.001689346289170633,0.1383030265569687
SGCC,149,0.1,0.7649999999999999,0.33762057877813506,0.19337016574585636,0.9645621881988646,0.2459016393442623,0.5789661769723605,0.2046410887146507,0.6553281699524687,0.21600633099534397,0.22821302711963654,0.3827085874604309,5607,206,438,105,0.18683336018958388,5,14.489460233000045,0.009746379798600976,328c87554f4eee5776b6b58180cc9dbf2c4b0292855a9ce5cd8b6a984e50d4bb,"{""mean"": 1.6593199968338013, ""p995"": 4.9356303215026855, ""std"": 1.1055059432983398}",1.1858139038085938,0.0003429425705689937,3.429425705689937e-05,0.04621462896466255,0.0007348115323111415,7.348115323111415e-05,0.001589997688552268,-0.5016810297966003
SGCC,173,0.1,0.82,0.36585365853658536,0.08287292817679558,0.986581799415104,0.13513513513513514,0.5347273637959498,0.14092912951820985,0.6595221100606723,0.19306361801280342,0.22234416007995605,0.3793690130536552,5735,78,498,45,0.19860573841358597,2,10.08076869499996,0.008270960195087345,3eedd7e19a2e4212fb47e6c642a0b510fc7e8563bab279d176a9578ac0ace0dd,"{""mean"": 1.6609737873077393, ""p995"": 4.925848007202148, ""std"": 1.1032264232635498}",1.1597521305084229,0.00020957164815627038,2.095716481562704e-05,0.021983740851283073,0.0005411144229583442,5.411144229583442e-05,0.002461430138841735,-0.5778968334197998
SGCC,11,1.0,0.815,0.34394904458598724,0.09944751381215469,0.9822810940994323,0.15428571428571428,0.5408643039557935,0.1471849936674458,0.6596727535507351,0.1909313093006531,0.2147584706544876,0.36474923273727833,5710,103,489,54,0.21303933504405592,8,22.197984014999975,0.008292971680293302,230c0a9813617b6363d8b2f04541d210618839dc59ea6c51c948199d0f53b307,"{""mean"": 1.659198522567749, ""p995"": 4.9457292556762695, ""std"": 1.1075389385223389}",1.1353579759597778,0.000402978592319414,0.000402978592319414,0.0624164454638958,0.000786101387348026,0.000786101387348026,0.0125944593849507,-0.28206974267959595
SGCC,23,1.0,0.6549999999999999,0.24531835205992508,0.24125230202578268,0.930672630311371,0.24326833797585887,0.5859624661685768,0.1732336313787759,0.6802854084276083,0.1931682822203412,0.20790883898735046,0.35538534681289885,5410,403,412,131,0.191508448059027,12,28.726355495000007,0.012235601006945047,e8e1262a902ea4bbb6718678c663a54735b7610d1d1d14d2f85a80db66c298f7,"{""mean"": 1.661300778388977, ""p995"": 4.9457292556762695, ""std"": 1.1057639122009277}",1.1502444744110107,0.0008044822607189417,0.0008044822607189417,0.20272289216518402,0.0018189367838203907,0.0018189367838203907,0.008972527790982147,0.10883244127035141
SGCC,37,1.0,0.5599999999999999,0.19148936170212766,0.46408839779005523,0.8169619817650094,0.27111350188273264,0.6405251897775324,0.19388358415731569,0.7061176780690008,0.23398894787420693,0.21522125601768494,0.36712512877975495,4749,1064,291,252,0.20440102150759223,13,29.576458095000135,0.010091041063535297,ac8e1da24163dbc37242a4818f56d7c20f8ad2d76f32331f6835c512ed380d19,"{""mean"": 1.6570286750793457, ""p995"": 4.910050392150879, ""std"": 1.1032549142837524}",1.1436527967453003,0.0008106349851004779,0.0008106349851004779,0.09302416443824768,0.0015761035028845072,0.0015761035028845072,0.01694294716219433,0.20178987085819244
SGCC,53,1.0,0.7649999999999999,0.3593073593073593,0.15285451197053407,0.9745398245312231,0.2144702842377261,0.5636971682508786,0.19027913174974206,0.6826900016759286,0.211136822867251,0.2285136729478836,0.38510690261876523,5665,148,460,83,0.22722816721890607,9,23.863576416000114,0.0068023775959723245,9e0a6972b6e5156d682c0e80ed011c8e69f7a86647f377a449b5a353b2378cbe,"{""mean"": 1.655530333518982, ""p995"": 4.9090375900268555, ""std"": 1.1081187725067139}",1.1090270280838013,0.0005362412193790078,0.0005362412193790078,0.11988269537687302,0.0010880791814997792,0.0010880791814997792,0.009076198846540819,0.04137037694454193
SGCC,71,1.0,0.72,0.32407407407407407,0.19337016574585636,0.9623258214347153,0.2422145328719723,0.5778479935902858,0.1978674351102446,0.691264166586672,0.21708884492419236,0.21907100081443787,0.37368152424683726,5594,219,438,105,0.2012409278633041,6,18.808475686000065,0.009744961453740634,53e94de4bb99072f881619d53441b45060259d7bb79de3783c1636910d4f3efe,"{""mean"": 1.6630699634552002, ""p995"": 4.93992280960083, ""std"": 1.106569528579712}",1.2433750629425049,0.00034089767723344266,0.00034089767723344266,0.2400951087474823,0.0008027081494219601,0.0008027081494219601,0.003343292387793708,-0.37555843591690063
SGCC,89,1.0,0.7799999999999999,0.2956810631229236,0.16390423572744015,0.9635300189231034,0.2109004739336493,0.5637171273252718,0.16770497177936936,0.6710877600501067,0.19332600465272493,0.2291833609342575,0.38408135145414996,5601,212,454,89,0.18554630935790914,6,17.290243195999892,0.009751238829457694,7755cf2ce737cb80c3945f73885c7288809b3c373c360fec61737997a331fcf1,"{""mean"": 1.6562169790267944, ""p995"": 4.927568435668945, ""std"": 1.1022279262542725}",1.232573390007019,0.0003821518912445754,0.0003821518912445754,0.06559669226408005,0.0009655430330894887,0.0009655430330894887,0.014719385989805593,-0.43075430393218994
SGCC,107,1.0,0.6399999999999999,0.28019323671497587,0.2140221402214022,0.9487444100447197,0.24267782426778242,0.581383275133061,0.1842195943585023,0.6614526013681189,0.20697072828557544,0.20980560779571533,0.36131045729615835,5516,298,426,116,0.23087145257719988,6,17.976440318000186,0.010573558999374006,8cfc540ac90e021ae9447399b56b119ba8a406be5038a11e0797ac662c213891,"{""mean"": 1.6612826585769653, ""p995"": 4.9096879959106445, ""std"": 1.1027220487594604}",1.179362416267395,0.0003724366833921522,0.0003724366833921522,0.08025622367858887,0.0009151543490588665,0.0009151543490588665,0.011402908174746524,-0.47290948033332825
SGCC,131,1.0,0.705,0.30303030303030304,0.1841620626151013,0.9604335110958198,0.2290950744558992,0.5722977868554605,0.1821728033229591,0.6633233633004578,0.1963786492790857,0.21866263449192047,0.3744999692406648,5583,230,443,100,0.20299629699141536,5,16.364696836999883,0.018708926683465257,fa54edbc88ecee9b608b6b593861e294bad402427bc681467464c0baae95e7cf,"{""mean"": 1.65463387966156, ""p995"": 4.932785511016846, ""std"": 1.1015292406082153}",1.2114163637161255,0.0001929111167555675,0.0001929111167555675,0.035245779901742935,0.0005768761620856822,0.0005768761620856822,0.016367240665233658,0.13570576906204224
SGCC,149,1.0,0.7649999999999999,0.3387096774193548,0.19337016574585636,0.9647342164114915,0.246189917936694,0.5790521910786739,0.20517718417216407,0.6552336019571298,0.216043565683156,0.22786390781402588,0.38240464283018616,5608,205,438,105,0.18882884287975155,5,17.440754925999954,0.00957479672749325,cab99d3e9363d6aa3decbfcbc1fd954a37123759325359cff459210e4be3a787,"{""mean"": 1.6593199968338013, ""p995"": 4.9356303215026855, ""std"": 1.1055059432983398}",1.1866263151168823,0.00032138166716322303,0.00032138166716322303,0.04578978195786476,0.00070168700767681,0.00070168700767681,0.015324095850084948,-0.5276396870613098
SGCC,173,1.0,0.82,0.3629032258064516,0.08287292817679558,0.9864097712024772,0.13493253373313344,0.5346413496896364,0.14002330094216253,0.659468569051586,0.19298994550294163,0.22230498492717743,0.37934081048673624,5734,79,498,45,0.19860573841358597,2,12.450958547000027,0.016191752202646886,f97152128eec1f2608de68e7a005f71326eb4a87d45ba98f716700192a4654d0,"{""mean"": 1.6609737873077393, ""p995"": 4.925848007202148, ""std"": 1.1032264232635498}",1.1597986221313477,0.00020592572400346398,0.00020592572400346398,0.021890386939048767,0.0005346530815586448,0.0005346530815586448,0.02442410374231045,-0.5819126963615417
SGCC,11,10.0,0.835,0.38271604938271603,0.0570902394106814,0.9913985893686564,0.09935897435897435,0.524244414389669,0.12083490246350516,0.6603504116479891,0.1916305214738631,0.21257196366786957,0.3647469488740943,5763,50,512,31,0.21131151156891378,9,23.335102848999895,0.010892794839526468,af4098074ed161f6d637189967bdec2dc8e50e51a4a4f997b1df967081f02cf0,"{""mean"": 1.659198522567749, ""p995"": 4.9457292556762695, ""std"": 1.1075389385223389}",1.1383228302001953,0.00025955680757761,0.0025955680757761,0.14565829932689667,0.0005920833209529519,0.005920833209529519,0.04064878717443739,-0.3990384638309479
