epoch,train_loss,validation_mcc,threshold
1,1.237004787757479,0.18124956461222635,0.6499999999999999
2,1.1852389625434219,0.1872320965567852,0.6449999999999999
3,1.1797398924827576,0.191761548143168,0.6549999999999999
4,1.178404755633453,0.19385849506886338,0.695
5,1.1769102894026657,0.19289310123471895,0.725
6,1.1764991838356544,0.18989926181963018,0.72
7,1.1744457647718232,0.19188309452078003,0.7749999999999999
8,1.1725072007754753,0.19469914567285168,0.6399999999999999
9,1.1703648032813236,0.19088295589746884,0.7499999999999999
10,1.1698009340927518,0.19320294537077326,0.7549999999999999
11,1.1681238289537101,0.1867105557520512,0.71
12,1.1655244601183925,0.19055365594155593,0.625
