,,mcc,mcc,mcc,mcc,mcc,auroc,auroc,auroc,auroc,auroc,average_precision,average_precision,average_precision,average_precision,average_precision,f1,f1,f1,f1,f1,balanced_accuracy,balanced_accuracy,balanced_accuracy,balanced_accuracy,balanced_accuracy,brier,brier,brier,brier,brier,ece,ece,ece,ece,ece,training_seconds,training_seconds,training_seconds,training_seconds,training_seconds
,,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
dataset,model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGCC,Attention-LSTM,0.17795430699259346,0.02368856275096636,0.18268203802593305,0.1373620285044917,0.2110788281188653,0.6683666394947071,0.010515879511601194,0.6703095145541254,0.6543059802139043,0.6806255047190538,0.2037024277670274,0.012265414031486675,0.20300190416035852,0.1880813015799129,0.2221616966028893,0.22214460880940612,0.04716997268065405,0.2301150935972362,0.1343283582089552,0.278118609406953,0.5762877103019586,0.028012827589729332,0.5762006571287637,0.5343833073706961,0.6259151473217298,0.2246445775032043,0.009135602897394967,0.2265926524996757,0.2082600891590118,0.2406448572874069,0.37951734721557456,0.012030445777029837,0.3812235875478362,0.3544367607460223,0.3955014104772619,9.91898543900004,2.8038878331126296,9.045637249000038,5.891978685999902,16.1328090290001
SGCC,CNN-LSTM,0.19104378014755244,0.014575276478365543,0.19098066149963255,0.1656387793850769,0.2134402840740535,0.6833061666443357,0.01166065010374881,0.6812119213333676,0.6641044583820451,0.7033072503080192,0.2151473550797788,0.013854498658510692,0.2103060281146292,0.19751519929516,0.2376175853699512,0.25539304801314217,0.01740415627823278,0.2534006843144222,0.2312252964426877,0.2829354553492484,0.5931185705056035,0.015289048921368521,0.5883004498704825,0.5761023666076448,0.6176124891848745,0.21795838922262187,0.010001684020267257,0.21804111450910565,0.2039609551429748,0.2321051806211471,0.3713977988197452,0.01513843261200351,0.3702682754490231,0.3484480788754246,0.3935717226687732,7.44111731969997,1.474494320747072,7.591009901000007,5.299833341999829,9.701870322999866
SGCC,CNN-TCN,0.19413031535214248,0.013846797500690039,0.19476734809075114,0.1747925847154298,0.2117215703494249,0.6870320014991662,0.010001951171245622,0.6845234644264347,0.6728164376600488,0.7032564021899224,0.21712811994466366,0.01472950682870761,0.21267194808354434,0.1974654479530065,0.2386786586930858,0.2508479674945449,0.026154913563325975,0.2553722348145414,0.2028985507246377,0.2857142857142857,0.5886798934008113,0.01899939552777549,0.5898038714331968,0.5589464333292465,0.6191515555880814,0.21764484941959378,0.012127679143313549,0.2180966734886169,0.1978639513254165,0.2424768954515457,0.3701659538454327,0.017303457414552782,0.37170809347245803,0.3415778370971497,0.4029209020191803,9.300464131999956,4.945222782346267,7.850394619999975,4.246771909000017,17.997036232000028
SGCC,LSTM,0.1786156293292877,0.015692604297588994,0.17566715202930586,0.1599339094840653,0.2051391104442567,0.6700090675344731,0.011957596317247824,0.664720023291923,0.6564263942601505,0.6925358447551512,0.20275575974293866,0.015055700756401093,0.19555133941516312,0.1857216977021198,0.2286669256526353,0.2330347917175013,0.02851009092600482,0.23023108261537428,0.1888888888888888,0.2756183745583039,0.5802595764470444,0.02049524502036596,0.5740951528476397,0.5532395637009699,0.6082930270914337,0.21684688776731487,0.00820605772978314,0.2150928378105163,0.2052835524082183,0.2319205701351165,0.370775111248896,0.011810534625686021,0.36977333301658366,0.3509422032487249,0.3886702620829328,10.886196561299993,6.323412819387046,10.362371206000034,4.221498542000063,23.938793524999937
SGCC,PI-DLNN,0.17915006432092312,0.020446234581465085,0.1827573115564426,0.1409291295182098,0.2015645235844179,0.6726637999958734,0.017655042471020194,0.6675012252654002,0.6518213922626589,0.7061091241799751,0.20514297665575393,0.014763538909453179,0.20168762024517795,0.1876576905916434,0.2340330893042318,0.22110806838054575,0.047457742437773044,0.23562859718466125,0.1351351351351351,0.2779017857142857,0.5769696681610897,0.032022184032897354,0.575361267166784,0.5347273637959498,0.6432676616423657,0.2191362008452415,0.0075784360795485214,0.21882460266351694,0.2084065526723861,0.2289088070392608,0.37221681796872363,0.009668324842814236,0.37396231060173624,0.3558165688346661,0.383713227283512,19.11266704899999,8.715656225822556,15.487117923499909,11.071896040999944,36.18544354699998
SGCC,PI-DLNN-NoPhysics,0.17915006432092312,0.020446234581465085,0.1827573115564426,0.1409291295182098,0.2015645235844179,0.6726637524477712,0.017655057962572593,0.6675009084546957,0.6518217090733635,0.7061094409906797,0.20514306913148275,0.014763473255320684,0.2016877240360089,0.1876582438544871,0.2340333164653748,0.22110806838054575,0.047457742437773044,0.23562859718466125,0.1351351351351351,0.2779017857142857,0.5769696681610897,0.032022184032897354,0.575361267166784,0.5347273637959498,0.6432676616423657,0.2191361784934997,0.007578444385777192,0.21882459521293635,0.2084066271781921,0.2289087772369384,0.37221678417665993,0.00966833597240108,0.3739622852631978,0.3558166289597731,0.3837131899977871,10.697155648599937,3.4862550385954942,10.145674780999798,5.992815410000276,17.654678096000225
SGCC,PI-DLNN-Shuffled,0.17873174929442323,0.021183168342054234,0.1827573115564426,0.1409291295182098,0.2015645235844179,0.6735111735876103,0.016717896650134876,0.6674992451984962,0.6553555740784214,0.7061126090977263,0.20549449462564856,0.014338576153026542,0.20169418159160318,0.1911689759070233,0.2340377602888282,0.22176599223719498,0.04640536415572182,0.23562859718466125,0.1351351351351351,0.2779017857142857,0.5771745654843244,0.03176955381908441,0.575361267166784,0.5347273637959498,0.6432676616423657,0.21783735305070873,0.007030136555792121,0.2167250588536262,0.2084064185619354,0.2289146780967712,0.37066639139732527,0.009502817125510581,0.3698990791848502,0.3558138410641084,0.3837204857104,25.47909564520005,18.237309396605127,19.24700269699997,7.416552491999937,63.518494533000194
SGCC,Smoothness-LSTM,0.17795430699259346,0.02368856275096636,0.18268203802593305,0.1373620285044917,0.2110788281188653,0.6683659425641499,0.010515791243066602,0.6703071384738405,0.6543039209443241,0.6806259799351109,0.2037027125682144,0.012265817080614465,0.20300343286184225,0.1880814399083103,0.2221639251819286,0.22214460880940612,0.04716997268065405,0.2301150935972362,0.1343283582089552,0.278118609406953,0.5762877103019586,0.028012827589729332,0.5762006571287637,0.5343833073706961,0.6259151473217298,0.224644523859024,0.009135650319954442,0.2265926077961921,0.2082598060369491,0.2406448125839233,0.37951735922418506,0.012030463763391907,0.38122362822125433,0.354436605516997,0.3955013324735749,11.783903901300027,4.940075397868369,9.980351079499997,6.295158602999891,23.399116048999986
