epoch,train_loss,validation_mcc,threshold
1,1.2455573369716775,0.19649924849291975,0.6549999999999999
2,1.1849538992191184,0.20303526978318007,0.7799999999999999
3,1.1753283060830215,0.20368514161110357,0.845
4,1.1721014719584892,0.20719136394800103,0.825
5,1.1697904632009308,0.21012892144951467,0.8549999999999999
6,1.1681220829486847,0.20773265189430448,0.8599999999999999
7,1.1675733379248916,0.20645136097291794,0.8699999999999999
8,1.1629584154178356,0.21094312833473036,0.815
9,1.1586525501876042,0.20475916526538068,0.83
10,1.155611263266925,0.20480508367162562,0.7899999999999999
11,1.1531283464925042,0.2047233021563729,0.845
12,1.1515339849324062,0.2063779826148542,0.8549999999999999
