epoch,train_loss,validation_mcc,threshold
1,0.6975904703140259,0.0,0.05
2,0.6962383985519409,0.0,0.05
3,0.6964395344257355,0.0,0.05
4,0.6947814524173737,0.0,0.05
5,0.6948792636394501,0.2122499837864602,0.5249999999999999
6,0.6939592361450195,0.24112141108520604,0.5249999999999999
7,0.6930404901504517,0.21989091855183412,0.5199999999999999
8,0.6928340196609497,0.28322059201851035,0.5199999999999999
9,0.6927329003810883,0.24112141108520604,0.5199999999999999
10,0.6919811964035034,0.2337622911060922,0.5099999999999999
11,0.6921068727970123,0.25362863675089403,0.5149999999999999
12,0.6912079751491547,0.25286086871208685,0.5049999999999999
13,0.6907419264316559,0.2997004492513102,0.5099999999999999
14,0.6904525458812714,0.25362863675089403,0.5099999999999999
15,0.6903359293937683,0.24112141108520604,0.5099999999999999
16,0.6900200247764587,0.27165268399721654,0.5049999999999999
17,0.69003626704216,0.2997004492513102,0.5049999999999999
18,0.6890038251876831,0.2773500981126146,0.5049999999999999
19,0.6889186799526215,0.2656844656620286,0.5049999999999999
20,0.689588338136673,0.29541957835039856,0.48499999999999993
21,0.6886701583862305,0.2810913475705226,0.49999999999999994
