epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.6960646510124207,0.10540925533894598,0.5399999999999999,0.695343017578125,0.0057839504443109035,5.7839504443109035e-05,0.019429445266723633,0.0004705940664280206,4.705940664280206e-06,0.0002422066404716126,0.23635399341583252
2,0.696318507194519,0.10540925533894598,0.5399999999999999,0.6948267221450806,0.005103396251797676,5.1033962517976764e-05,0.018681855872273445,0.0004491247236728668,4.491247236728669e-06,0.00024040690964725428,0.23234917223453522
3,0.6942227780818939,0.3312945782245396,0.5349999999999999,0.6943212151527405,0.004504894372075796,4.504894372075796e-05,0.017990726977586746,0.0004305676557123661,4.305676557123661e-06,0.0002393275470461961,0.226771280169487
4,0.694670557975769,0.3104602102825332,0.5349999999999999,0.6938489675521851,0.0039802435785532,3.9802435785532e-05,0.01738525554537773,0.000413808214943856,4.13808214943856e-06,0.00023802250928308985,0.2181987315416336
5,0.6941437423229218,0.2773500981126146,0.5349999999999999,0.6933912634849548,0.003520942060276866,3.520942060276866e-05,0.016822587698698044,0.00039870600448921323,3.987060044892132e-06,0.00023700634624723664,0.20758596062660217
6,0.6937295198440552,0.2656844656620286,0.5349999999999999,0.6929401755332947,0.003119270084425807,3.119270084425807e-05,0.016299666836857796,0.00038468450657092035,3.846845065709203e-06,0.00023600758863429551,0.19506070017814636
7,0.6920842826366425,0.34141531479696996,0.5299999999999999,0.6925036907196045,0.002768367063254118,2.768367063254118e-05,0.015812156721949577,0.00037158664781600237,3.7158664781600236e-06,0.00023500061019518352,0.18071386218070984
8,0.6931151747703552,0.3209833376209784,0.5299999999999999,0.6920946836471558,0.0024620979093015194,2.4620979093015195e-05,0.015384811908006668,0.0003589182160794735,3.589182160794735e-06,0.00023329386035111867,0.16433386504650116
9,0.6925995349884033,0.3104602102825332,0.5299999999999999,0.6917057037353516,0.0021945300977677107,2.1945300977677108e-05,0.014977451413869858,0.00034734548535197973,3.4734548535197973e-06,0.00023191227649740242,0.14653505384922028
10,0.6919563412666321,0.35136418446315326,0.5249999999999999,0.6913203001022339,0.0019606088753789663,1.9606088753789662e-05,0.01458462793380022,0.00033688460825942457,3.3688460825942456e-06,0.00023098608328477583,0.12679781019687653
11,0.6910967528820038,0.35136418446315326,0.5249999999999999,0.6909287571907043,0.0017557496903464198,1.7557496903464198e-05,0.014193164184689522,0.0003275555500295013,3.275555500295013e-06,0.00023078402093230392,0.10457087308168411
12,0.6909329295158386,0.3209833376209784,0.5249999999999999,0.6905397176742554,0.001575802220031619,1.575802220031619e-05,0.01381080225110054,0.0003191757423337549,3.191757423337549e-06,0.00023110586664747934,0.08004451543092728
13,0.6902318000793457,0.3209833376209784,0.5249999999999999,0.6901630163192749,0.0014169857604429126,1.4169857604429127e-05,0.013434803113341331,0.0003117556916549802,3.117556916549802e-06,0.00023205080790904446,0.05325670540332794
14,0.6904914975166321,0.35136418446315326,0.5199999999999999,0.6897804737091064,0.0012761596590280533,1.2761596590280533e-05,0.013040442951023579,0.00030535765108652413,3.053576510865241e-06,0.00023416202366236018,0.0236886665225029
15,0.6899858117103577,0.35136418446315326,0.5199999999999999,0.6894128322601318,0.0011509447358548641,1.1509447358548642e-05,0.012645088136196136,0.00029977475060150027,2.997747506015003e-06,0.0002370681385315182,-0.0077264378778636456
16,0.6886655390262604,0.36115755925730764,0.5149999999999999,0.6890462040901184,0.0010393622796982527,1.0393622796982528e-05,0.01221382711082697,0.00029516330687329173,2.951633068732917e-06,0.00024166324297454945,-0.04239508882164955
17,0.6879546344280243,0.36115755925730764,0.5149999999999999,0.688684344291687,0.0009399834088981152,9.399834088981152e-06,0.01176489982753992,0.00029110562172718346,2.9110562172718347e-06,0.0002474356994062521,-0.0785951167345047
18,0.688852995634079,0.36115755925730764,0.5149999999999999,0.6883524656295776,0.0008516709203831851,8.516709203831852e-06,0.0113908052444458,0.0002872470358852297,2.872470358852297e-06,0.00025217447732704624,-0.10717043280601501
19,0.688867062330246,0.36115755925730764,0.5149999999999999,0.6880104541778564,0.0007725855684839189,7.72585568483919e-06,0.010932082310318947,0.0002840941306203604,2.8409413062036037e-06,0.0002598719279237405,-0.13972800970077515
20,0.6878419816493988,0.36115755925730764,0.5099999999999999,0.6876725554466248,0.0007016665185801685,7.016665185801685e-06,0.010414453223347664,0.00028145231772214174,2.8145231772214174e-06,0.00027025165093753293,-0.1766427606344223
21,0.6870427429676056,0.36115755925730764,0.5099999999999999,0.6873508095741272,0.0006381545681506395,6.381545681506395e-06,0.00990190077573061,0.00027906245668418705,2.7906245668418707e-06,0.0002818271592542761,-0.21126879751682281
22,0.6862788200378418,0.36115755925730764,0.5099999999999999,0.6870209574699402,0.0005810235743410885,5.810235743410885e-06,0.00927646178752184,0.0002771823201328516,2.771823201328516e-06,0.00029880176998702375,-0.2559850811958313
23,0.6876563429832458,0.36115755925730764,0.5049999999999999,0.6867004036903381,0.0005299554322846234,5.299554322846234e-06,0.008648725226521492,0.0002754605666268617,2.754605666268617e-06,0.0003184984600761234,-0.2935842275619507
24,0.6862726807594299,0.36115755925730764,0.5049999999999999,0.6863958835601807,0.00048406454152427614,4.840645415242761e-06,0.007974495179951191,0.0002740333729889244,2.740333729889244e-06,0.0003436372670684863,-0.341423362493515
