epoch,train_loss,validation_mcc,threshold
1,0.6931034028530121,0.23782391693748445,0.4799999999999999
2,0.6930330693721771,0.09523809523809523,0.48499999999999993
3,0.6931089460849762,0.16682120232032635,0.48499999999999993
4,0.6922425627708435,0.18411492357966466,0.48999999999999994
5,0.6920694410800934,0.12531595371053228,0.48999999999999994
6,0.691787987947464,0.2484646732989441,0.49499999999999994
7,0.6913319826126099,0.17323973216880925,0.49999999999999994
8,0.6908081471920013,0.2673939106929519,0.49999999999999994
9,0.690304696559906,0.19493925957690475,0.5049999999999999
10,0.6899555027484894,0.22011272658140596,0.5049999999999999
11,0.6901775896549225,0.21645482913637396,0.5099999999999999
12,0.6896292865276337,0.22011272658140596,0.5099999999999999
13,0.6900904476642609,0.21645482913637396,0.5149999999999999
14,0.6895824372768402,0.22086305214969307,0.5149999999999999
15,0.6886646449565887,0.21645482913637396,0.5199999999999999
16,0.6891899406909943,0.2684624220856097,0.5199999999999999
17,0.6887491047382355,0.21645482913637396,0.5249999999999999
18,0.6886319518089294,0.21645482913637396,0.5249999999999999
19,0.6874966323375702,0.25908195902003417,0.5249999999999999
20,0.6879610121250153,0.22086305214969307,0.5249999999999999
21,0.6871214509010315,0.22011272658140596,0.5249999999999999
22,0.6874072551727295,0.21645482913637396,0.5299999999999999
23,0.6863290965557098,0.22715542521212734,0.5299999999999999
24,0.6868474781513214,0.2484646732989441,0.5299999999999999
