epoch,train_loss,validation_mcc,threshold
1,0.6950344741344452,0.09206542351627228,0.5349999999999999
2,0.694250762462616,0.10820574234403926,0.5349999999999999
3,0.6947745084762573,0.10994987428338562,0.5249999999999999
4,0.6930800378322601,0.12531595371053228,0.5199999999999999
5,0.692694216966629,0.10540925533894598,0.5449999999999999
6,0.6918789148330688,0.1846372364689991,0.5449999999999999
7,0.6919858753681183,0.11462410798513052,0.5099999999999999
8,0.6910589039325714,0.16807316136320358,0.5499999999999999
9,0.691188246011734,0.13552618543578768,0.5049999999999999
10,0.6916723549365997,0.16807316136320358,0.5549999999999999
11,0.6900456547737122,0.10820574234403926,0.5349999999999999
12,0.6897993385791779,0.16807316136320358,0.5599999999999999
13,0.6897285282611847,0.14990633779917228,0.565
14,0.6890417635440826,0.1846372364689991,0.565
