epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,1.2475794492096737,0.18412052560142436,0.595,1.1917024850845337,0.0032665643375366926,0.0,0.04922104254364967,0.0004962771199643612,0.0,0.0,-0.20491628348827362
2,1.1975649266407407,0.18919446041026597,0.7949999999999999,1.1667174100875854,0.0032605589367449284,0.0,0.02463584952056408,0.0004873044090345502,0.0,0.0,-0.19788064062595367
3,1.187282364943932,0.19075026899028996,0.575,1.1632356643676758,0.003299377392977476,0.0,0.03229610621929169,0.0005483735003508627,0.0,0.0,-0.32003799080848694
4,1.1829661326161747,0.19460209910053242,0.625,1.161314845085144,0.003345895791426301,0.0,0.04144249111413956,0.000631831877399236,0.0,0.0,-0.10145124047994614
5,1.1803686372165023,0.19330386612924566,0.615,1.158410668373108,0.003409830154851079,0.0,0.04389597848057747,0.0007578398217447102,0.0,0.0,-0.053356245160102844
6,1.1762584766437267,0.19287998640349546,0.8549999999999999,1.1531203985214233,0.003466605208814144,0.0,0.06540553271770477,0.0010087051196023822,0.0,0.0,-0.24162350594997406
7,1.170733328523307,0.19543575296545915,0.565,1.1544411182403564,0.003554997267201543,0.0,0.07347781211137772,0.001424331683665514,0.0,0.0,0.5072113275527954
8,1.1667892336845398,0.19810433056857882,0.5599999999999999,1.1517720222473145,0.0035843541845679283,0.0,0.09320974349975586,0.0018634366570040584,0.0,0.0,0.41878122091293335
9,1.1641596781796422,0.2023089834300816,0.59,1.1502019166946411,0.003694349667057395,0.0,0.11147550493478775,0.002117438241839409,0.0,0.0,0.5433740019798279
10,1.161380122447836,0.20309853131968797,0.49499999999999994,1.1500405073165894,0.0036459590774029493,0.0,0.2092549204826355,0.002343973144888878,0.0,0.0,-0.24159978330135345
11,1.1609695594886253,0.19766860025202335,0.5249999999999999,1.1469175815582275,0.003886826802045107,0.0,0.07350200414657593,0.0029434356838464737,0.0,0.0,0.563589870929718
12,1.1597356364644806,0.20343059869239818,0.5499999999999999,1.1442217826843262,0.0037789668422192335,0.0,0.06170279532670975,0.0025134370662271976,0.0,0.0,-0.3951280117034912
13,1.1603611913220635,0.20466424726068516,0.57,1.1433850526809692,0.003894655266776681,0.0,0.09362419694662094,0.002548176096752286,0.0,0.0,0.24797584116458893
14,1.1592735483728607,0.2023737826529789,0.5199999999999999,1.1437981128692627,0.003848074935376644,0.0,0.15477538108825684,0.0026230255607515574,0.0,0.0,-0.43521925806999207
15,1.1586041727970386,0.20257961550370626,0.5349999999999999,1.14434814453125,0.004132973961532116,0.0,0.11469758301973343,0.0036858937237411737,0.0,0.0,0.6366848349571228
16,1.1584643690750516,0.20092361913491863,0.5199999999999999,1.1410295963287354,0.004031258635222912,0.0,0.08854342997074127,0.003156953025609255,0.0,0.0,-0.1693703830242157
17,1.1577095574346081,0.19997528069980663,0.61,1.143104076385498,0.004162503406405449,0.0,0.12572193145751953,0.0035138102248311043,0.0,0.0,0.1844240128993988
