epoch,train_loss,validation_mcc,threshold
1,0.6930224895477295,0.07432941462471664,0.5049999999999999
2,0.6927149295806885,0.07980868844676221,0.5049999999999999
3,0.6926542520523071,0.055158616026791264,0.49999999999999994
4,0.6922814548015594,0.10540925533894598,0.5149999999999999
5,0.6921186149120331,0.14808721943977307,0.5099999999999999
6,0.6917251646518707,0.07980868844676221,0.5149999999999999
7,0.6915226876735687,0.11528574397767911,0.5249999999999999
8,0.6914865374565125,0.16807316136320358,0.5299999999999999
9,0.6911526024341583,0.16807316136320358,0.5349999999999999
10,0.6913507580757141,0.16807316136320358,0.5399999999999999
11,0.6906503140926361,0.1294595556006309,0.5449999999999999
12,0.6903077363967896,0.1351132047333135,0.5249999999999999
13,0.6906449198722839,0.10540925533894598,0.5549999999999999
14,0.6903725862503052,0.1294595556006309,0.5599999999999999
15,0.6898535490036011,0.16807316136320358,0.565
16,0.6892626583576202,0.16807316136320358,0.57
