epoch,train_loss,validation_mcc,threshold
1,1.2382474808857358,0.16386629952053652,0.62
2,1.188070379454514,0.1712386207021767,0.735
3,1.1780953766970799,0.177825932331236,0.72
4,1.1734319596455014,0.1817888568426067,0.605
5,1.170061956191885,0.18315660650463764,0.735
6,1.163712196308991,0.18431728348777154,0.6849999999999999
7,1.1564841455426709,0.18341850990552186,0.6849999999999999
8,1.154864745921102,0.18068573523185305,0.725
9,1.1519909223605846,0.1786918879401956,0.7549999999999999
10,1.1512751414858062,0.18136937623283111,0.7
