epoch,train_loss,validation_mcc,threshold
1,1.2418194043225255,0.213701055483413,0.6499999999999999
2,1.1949065985350773,0.21833561348559924,0.74
3,1.1851138739750302,0.22034940368098305,0.8099999999999999
4,1.1810711971644698,0.22172502393907043,0.82
5,1.179502444020633,0.22616224178883165,0.815
6,1.1766865068468555,0.2249595598870644,0.82
7,1.1731367501719245,0.2286243755367508,0.7799999999999999
8,1.1686413534756364,0.22566168718783278,0.7649999999999999
9,1.164051751638281,0.21998840058055472,0.735
10,1.1601835499549735,0.21761554891669785,0.715
11,1.1583581217404069,0.21961347351677063,0.6499999999999999
