epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.6993746757507324,0.03316790634033297,0.4599999999999999,0.6957391500473022,0.0025522897485643625,0.0025522897485643625,0.019469140097498894,0.00030370510648936033,0.00030370510648936033,0.015599307671959065,0.025449570268392563
2,0.6983231604099274,0.09899678265684461,0.4599999999999999,0.6949462890625,0.002099312376230955,0.002099312376230955,0.018540402874350548,0.0002941155689768493,0.0002941155689768493,0.015863493958037947,0.008827864192426205
3,0.6962170302867889,0.10994987428338562,0.4599999999999999,0.6942139863967896,0.0017176964320242405,0.0017176964320242405,0.017664607614278793,0.000287468486931175,0.000287468486931175,0.016273697848731505,-0.016135189682245255
4,0.6962779462337494,0.1294595556006309,0.48499999999999993,0.6935400366783142,0.0013973404420539737,0.0013973404420539737,0.016862504184246063,0.0002829653094522655,0.0002829653094522655,0.01678074065159481,-0.04827217385172844
5,0.6951103210449219,0.1846372364689991,0.48999999999999994,0.6928828954696655,0.0011303563369438052,0.0011303563369438052,0.01607051119208336,0.0002801878727041185,0.0002801878727041185,0.017434907287961345,-0.08743486553430557
6,0.6943865716457367,0.09899678265684461,0.4649999999999999,0.6922498941421509,0.0009105360950343311,0.0009105360950343311,0.015305849723517895,0.00027874563238583505,0.00027874563238583505,0.018211705813205133,-0.13221454620361328
7,0.6926294565200806,0.10994987428338562,0.4649999999999999,0.6916303038597107,0.0007320231525227427,0.0007320231525227427,0.014547168277204037,0.0002782658557407558,0.0002782658557407558,0.019128523877517036,-0.18200939893722534
8,0.693155974149704,0.16807316136320358,0.5099999999999999,0.691041111946106,0.0005889650201424956,0.0005889650201424956,0.013839233666658401,0.0002784174575936049,0.0002784174575936049,0.02011798227414648,-0.2348659336566925
9,0.6913643479347229,0.2,0.5149999999999999,0.6904662847518921,0.0004755920672323555,0.0004755920672323555,0.013132446445524693,0.0002790640282910317,0.0002790640282910317,0.02124996507304485,-0.29060378670692444
10,0.6905037462711334,0.14808721943977307,0.49999999999999994,0.6899265646934509,0.0003867745690513402,0.0003867745690513402,0.012478817254304886,0.0002801225637085736,0.0002801225637085736,0.022447845657162593,-0.34616219997406006
11,0.6902367472648621,0.16807316136320358,0.5299999999999999,0.6894270777702332,0.0003180774219799787,0.0003180774219799787,0.011913986876606941,0.00028154332539997995,0.00028154332539997995,0.023631327473827336,-0.3985051214694977
12,0.6893079578876495,0.1846372364689991,0.5349999999999999,0.688930869102478,0.0002657526056282222,0.0002657526056282222,0.011369428597390652,0.00028327913605608046,0.00028327913605608046,0.024915863944217444,-0.4494318962097168
13,0.6896001994609833,0.14990633779917228,0.5449999999999999,0.6884446740150452,0.00022658567468170077,0.00022658567468170077,0.010859658941626549,0.00028520094929262996,0.00028520094929262996,0.026262422312308166,-0.4965701699256897
14,0.6893948614597321,0.1846372364689991,0.5499999999999999,0.6879765391349792,0.0001978008367586881,0.0001978008367586881,0.010412576608359814,0.0002872622280847281,0.0002872622280847281,0.027588006205313056,-0.5372613668441772
15,0.6884437799453735,0.16807316136320358,0.5599999999999999,0.6875147223472595,0.00017715363355819136,0.00017715363355819136,0.010024803690612316,0.00028943255892954767,0.00028943255892954767,0.02887164356151787,-0.5694456696510315
16,0.6873931288719177,0.2,0.565,0.6870669722557068,0.000162809737958014,0.000162809737958014,0.009751404635608196,0.00029161502607166767,0.00029161502607166767,0.029904925184501854,-0.5873096585273743
17,0.6879403293132782,0.16807316136320358,0.575,0.6866340637207031,0.00015319374506361783,0.00015319374506361783,0.009616414085030556,0.00029368497780524194,0.00029368497780524194,0.03053996793486756,-0.586677610874176
