epoch,train_loss,validation_mcc,threshold
1,0.701602578163147,0.0,0.05
2,0.7005705535411835,0.0,0.05
3,0.6994325816631317,0.0,0.05
4,0.6966053247451782,0.0,0.05
5,0.6960057020187378,0.0,0.05
6,0.6964607834815979,0.18576071235199634,0.5399999999999999
7,0.6940666437149048,0.0784735610658242,0.5349999999999999
8,0.6955603063106537,0.18576071235199634,0.5349999999999999
9,0.6936891078948975,0.15900879764848913,0.5299999999999999
10,0.6929378509521484,0.18576071235199634,0.5299999999999999
11,0.6923985481262207,0.1294595556006309,0.5499999999999999
12,0.6922891139984131,0.17407765595569785,0.5249999999999999
13,0.6917348206043243,0.17232808737106584,0.5199999999999999
14,0.6906820833683014,0.16222142113076254,0.5199999999999999
