epoch,train_loss,validation_mcc,threshold
1,0.6917951703071594,0.16807316136320358,0.5249999999999999
2,0.691570371389389,0.15260360414237942,0.5049999999999999
3,0.6905820071697235,0.19728305039201205,0.5049999999999999
4,0.6903000771999359,0.16807316136320358,0.5299999999999999
5,0.6903056204319,0.14990633779917228,0.5349999999999999
6,0.6900441944599152,0.17232808737106584,0.49999999999999994
7,0.6896267831325531,0.17456413381883576,0.49999999999999994
8,0.6886992752552032,0.161034708625908,0.49999999999999994
9,0.6888626217842102,0.17456413381883576,0.49999999999999994
10,0.6884108781814575,0.17456413381883576,0.49999999999999994
11,0.687076598405838,0.17456413381883576,0.49999999999999994
