epoch,train_loss,validation_mcc,threshold
1,1.1994748793799301,0.18373369980603757,0.6849999999999999
2,1.1671670428637801,0.19588525665898118,0.565
3,1.151658428126368,0.19409896158346676,0.7899999999999999
4,1.14860256273171,0.19860965906112452,0.72
5,1.1414679648547337,0.20419079414363012,0.7849999999999999
6,1.1321137927729508,0.20552185963041097,0.6549999999999999
7,1.12902498039706,0.20727802059074724,0.6799999999999999
8,1.126843529528585,0.2117786904995051,0.705
9,1.1215040365169788,0.21468375299525358,0.715
10,1.123159632600587,0.2189286738430291,0.715
11,1.118130574966299,0.21956160666071478,0.7499999999999999
12,1.1153862979905358,0.21707074330443563,0.6649999999999999
13,1.1143598268771995,0.22047034511252558,0.7499999999999999
14,1.1147500430715496,0.2204914500148753,0.7499999999999999
15,1.1110015388192802,0.21335439548676025,0.7599999999999999
16,1.1116370260715485,0.2216945637459994,0.715
17,1.1122622006926044,0.2200332823987401,0.7499999999999999
18,1.108029888621692,0.21704590833994994,0.725
19,1.105898409054197,0.2154118919409201,0.74
20,1.1065238488131557,0.2147954816289623,0.69
