epoch,train_loss,validation_mcc,threshold
1,0.7084417045116425,0.14990633779917228,0.4599999999999999
2,0.6987237930297852,0.2997004492513102,0.4799999999999999
3,0.6929017901420593,0.28867513459481287,0.5049999999999999
4,0.689704179763794,0.28867513459481287,0.5249999999999999
5,0.6875606775283813,0.31622776601683794,0.5449999999999999
6,0.6883472800254822,0.2773500981126146,0.565
7,0.6850773394107819,0.20533080093573816,0.5449999999999999
8,0.6845146119594574,0.21442250696755896,0.585
9,0.6830131113529205,0.2165122039719132,0.5349999999999999
10,0.6817759275436401,0.21442250696755896,0.59
11,0.6791424453258514,0.21442250696755896,0.59
12,0.6807119250297546,0.22808577638091165,0.59
13,0.6779468357563019,0.22808577638091165,0.59
