epoch,train_loss,validation_mcc,threshold
1,0.6929083466529846,0.16993235521110622,0.5149999999999999
2,0.691578209400177,0.10768601458875716,0.5299999999999999
3,0.6913411021232605,0.17740004829626463,0.5449999999999999
4,0.6908789575099945,0.16807316136320358,0.5499999999999999
5,0.6897653341293335,0.14149998919097348,0.5299999999999999
6,0.6896940171718597,0.1649572197684645,0.5549999999999999
7,0.6890274286270142,0.17712297710801905,0.5599999999999999
8,0.6887606382369995,0.17740004829626463,0.565
9,0.6887964308261871,0.17740004829626463,0.57
10,0.6883970499038696,0.17740004829626463,0.575
11,0.687840610742569,0.17712297710801905,0.58
