epoch,train_loss,validation_mcc,threshold
1,1.2328464080547463,0.22092400478442603,0.62
2,1.1886559745361065,0.22632458798663582,0.73
3,1.1821824127230152,0.22831953024587806,0.71
4,1.1810526734796063,0.22627788655677106,0.6799999999999999
5,1.181043135708776,0.22772284358714778,0.6549999999999999
6,1.1812307834625244,0.23000713553966357,0.6399999999999999
7,1.1796125348271995,0.22692901041525812,0.6449999999999999
8,1.179213999674238,0.22789390689027894,0.72
9,1.178398360466135,0.23282365327518179,0.6649999999999999
10,1.1773497893892486,0.23238753394915315,0.6799999999999999
11,1.1749682303132682,0.23731420839645773,0.72
12,1.170939535930239,0.22685520564954856,0.695
13,1.1673314756360547,0.22445604485538667,0.7699999999999999
14,1.1671430776859153,0.22615109649910792,0.6399999999999999
15,1.1640270989516686,0.22722684860256376,0.71
