epoch,train_loss,validation_mcc,threshold
1,1.242275293531089,0.20922765064251778,0.6399999999999999
2,1.1942410212138603,0.21870223005326658,0.735
3,1.1838231086730957,0.2211501412460821,0.7499999999999999
4,1.179441828152229,0.22487146405596467,0.825
5,1.175843070293295,0.22329385738131793,0.7799999999999999
6,1.1715937195153072,0.22681919008927237,0.8099999999999999
7,1.1676914424731815,0.2248466645516993,0.7699999999999999
8,1.1658616518152172,0.22724355329705387,0.7799999999999999
9,1.1637409689097569,0.22271081352175828,0.7599999999999999
10,1.161344431597611,0.2197873736016743,0.7599999999999999
11,1.1582363299254714,0.2204669603837391,0.6749999999999999
12,1.1561264765673671,0.22281651767381214,0.7599999999999999
