epoch,train_loss,validation_mcc,threshold
1,1.2257027338291038,0.1623127548069935,0.705
2,1.1738503205365147,0.16605172192319495,0.6549999999999999
3,1.1641451757529686,0.1694261901892756,0.63
4,1.157207464349681,0.1798354041102232,0.61
5,1.1544456708020177,0.17977478896721916,0.6599999999999999
6,1.152694032110017,0.18455063853727183,0.6399999999999999
7,1.1529048249639313,0.18625470537571173,0.63
8,1.1499131178033764,0.19012940430740957,0.6749999999999999
9,1.149063851298957,0.18948974128914442,0.705
10,1.1498397958689723,0.1948016215873493,0.6499999999999999
11,1.147782073966388,0.19113037274742037,0.6799999999999999
12,1.1477848825783565,0.1976568249580833,0.6499999999999999
13,1.1480634551623772,0.19796914881022298,0.6799999999999999
14,1.1459682254955685,0.1972291824582797,0.6649999999999999
15,1.1463019745103245,0.19664423549298846,0.695
16,1.1442230426031967,0.19756456836867473,0.71
17,1.1441110125903426,0.19936624871812356,0.69
18,1.145085288532849,0.201327025912528,0.6699999999999999
19,1.1443703770637512,0.19911969554962505,0.6499999999999999
20,1.1424259851718772,0.20362068867832245,0.6449999999999999
