epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.695054680109024,0.0,0.05,0.6948875188827515,0.005455382633954287,5.455382633954287e-08,0.021004529669880867,0.0004409691027831286,4.409691027831287e-09,2.0994000328198245e-07,-0.09031164646148682
2,0.6948677003383636,0.0,0.05,0.6941903829574585,0.005005976650863886,5.005976650863886e-08,0.019971920177340508,0.0004208321333862841,4.208321333862841e-09,2.1071190433844544e-07,-0.08734236657619476
3,0.6941194236278534,0.0,0.05,0.6935175657272339,0.0045875064097344875,4.587506409734488e-08,0.018953874707221985,0.00040195704787038267,4.019570478703827e-09,2.1207117493354811e-07,-0.08331091701984406
4,0.6932910680770874,0.13793431476706133,0.48499999999999993,0.6928731203079224,0.004198893439024687,4.198893439024687e-08,0.01799904741346836,0.00038457062328234315,3.845706232823432e-09,2.1366165355760768e-07,-0.08063844591379166
5,0.6926465928554535,0.1846372364689991,0.48999999999999994,0.6922695636749268,0.003838948206976056,3.8389482069760563e-08,0.017150186002254486,0.00036887580063194036,3.688758006319404e-09,2.1508559766258492e-07,-0.08167609572410583
6,0.69187331199646,0.18123858497615616,0.48999999999999994,0.6917180418968201,0.0035064630210399628,3.5064630210399634e-08,0.016442328691482544,0.00035495765041559935,3.549576504155994e-09,2.158804005660552e-07,-0.08794449269771576
7,0.6916894614696503,0.22808577638091165,0.49499999999999994,0.6911991834640503,0.0032001326326280832,3.200132632628084e-08,0.015849506482481956,0.0003426624462008476,3.4266244620084763e-09,2.1619754948179834e-07,-0.10097092390060425
8,0.691267728805542,0.17557911458287687,0.49499999999999994,0.6907065510749817,0.0029187374748289585,2.9187374748289587e-08,0.015346373431384563,0.0003317949885968119,3.3179498859681193e-09,2.1620416711499056e-07,-0.11744619905948639
9,0.6905263662338257,0.22808577638091165,0.49999999999999994,0.690222978591919,0.0026610111817717552,2.6610111817717554e-08,0.014902880415320396,0.00032208990887738764,3.2208990887738766e-09,2.1612594337553305e-07,-0.13351865112781525
10,0.690279632806778,0.28322059201851035,0.49999999999999994,0.6897519826889038,0.0024253034498542547,2.425303449854255e-08,0.014542236924171448,0.0003137988969683647,3.1379889696836473e-09,2.157844756653513e-07,-0.15364807844161987
11,0.6897671222686768,0.22808577638091165,0.5049999999999999,0.6892870664596558,0.0022103104274719954,2.2103104274719956e-08,0.014247010461986065,0.000306609581457451,3.06609581457451e-09,2.1520976788467166e-07,-0.17234280705451965
12,0.6890377402305603,0.2773500981126146,0.5049999999999999,0.688826322555542,0.0020145801827311516,2.014580182731152e-08,0.014033343642950058,0.00030047298059798777,3.004729805979878e-09,2.1411360559743481e-07,-0.18801094591617584
13,0.6889187097549438,0.22808577638091165,0.5099999999999999,0.6883639097213745,0.0018366517033427954,1.8366517033427957e-08,0.013911562971770763,0.00029532797634601593,2.9532797634601595e-09,2.1228957303021466e-07,-0.20033234357833862
14,0.6885792016983032,0.2656844656620286,0.5099999999999999,0.6879007816314697,0.0016750522190704942,1.6750522190704944e-08,0.013860189355909824,0.00029122474370524287,2.912247437052429e-09,2.1011599208856987e-07,-0.2116464078426361
15,0.688353955745697,0.22808577638091165,0.5149999999999999,0.6874348521232605,0.0015284873079508543,1.5284873079508544e-08,0.013868213631212711,0.0002879941021092236,2.8799410210922365e-09,2.0766488732265072e-07,-0.220026433467865
16,0.6872809827327728,0.24112141108520604,0.5149999999999999,0.6869712471961975,0.0013957229675725102,1.3957229675725104e-08,0.013926786370575428,0.00028548759291879833,2.8548759291879835e-09,2.0499172265755272e-07,-0.22502674162387848
17,0.687142550945282,0.25362863675089403,0.5149999999999999,0.6864849925041199,0.0012755243806168437,1.2755243806168439e-08,0.013937385752797127,0.0002837573119904846,2.837573119904846e-09,2.035943591024857e-07,-0.2301652878522873
18,0.6860319077968597,0.28867513459481287,0.5149999999999999,0.6859883666038513,0.0011668074876070023,1.1668074876070024e-08,0.014057989232242107,0.00028244819259271026,2.8244819259271027e-09,2.0091649518759992e-07,-0.2266538292169571
19,0.685875654220581,0.22808577638091165,0.5199999999999999,0.6854638457298279,0.0010684998705983162,1.0684998705983163e-08,0.014233341440558434,0.00028155147447250783,2.8155147447250785e-09,1.9781122770666942e-07,-0.21589189767837524
