epoch,train_loss,validation_mcc,threshold
1,1.2074859964436497,0.17954910849885405,0.705
2,1.1736573813290432,0.19441131953797178,0.6799999999999999
3,1.1563766167081635,0.1968921930711873,0.6849999999999999
4,1.1517836687893703,0.20260942191734946,0.6499999999999999
5,1.145113297577562,0.20929265180628473,0.6549999999999999
6,1.1393305669570792,0.21348544800305536,0.7449999999999999
7,1.13220365499628,0.2147987723432756,0.6549999999999999
8,1.1257768519993485,0.21581860843622408,0.6599999999999999
9,1.1204506765151847,0.21870494147751945,0.73
10,1.1207730430981209,0.22104836302731115,0.7799999999999999
11,1.1202663142105629,0.21933420144174823,0.7599999999999999
12,1.1194779338507816,0.2146690138557509,0.7
13,1.115843195339729,0.21058490958211093,0.7
14,1.1208959725396386,0.21739420519093053,0.6849999999999999
