epoch,train_loss,validation_mcc,threshold
1,1.2041167884037411,0.1843411675967877,0.7
2,1.1789764546114823,0.1840367585265155,0.6799999999999999
3,1.1749344200923526,0.18459164009827222,0.615
4,1.1696685768406967,0.19400300552269226,0.6399999999999999
5,1.1638975420902515,0.2009304787980429,0.74
6,1.1614200894174904,0.20368235954390274,0.7799999999999999
7,1.160857283863528,0.20693565938431807,0.695
8,1.1580224735983486,0.20643250447661876,0.6499999999999999
9,1.157583268551991,0.2059354333304082,0.69
10,1.1576568155453122,0.20503056244800902,0.705
11,1.1566569990125195,0.20686645711059748,0.74
