epoch,train_loss,validation_mcc,threshold
1,1.2382476473676747,0.16386629952053652,0.62
2,1.1880706322604213,0.1712386207021767,0.735
3,1.1780957055502925,0.177825932331236,0.72
4,1.1734323501586914,0.1817888568426067,0.605
5,1.1700626036216473,0.18315660650463764,0.735
6,1.1637134027892146,0.18431728348777154,0.6849999999999999
7,1.1564854558171898,0.18341850990552186,0.6849999999999999
8,1.1548660746936141,0.18068573523185305,0.725
9,1.1519921894731193,0.1786918879401956,0.7549999999999999
10,1.1512763428276982,0.18136937623283111,0.7
