epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.6929084062576294,0.16993235521110622,0.5149999999999999,0.6922990083694458,0.004045406356453896,4.045406356453896e-08,0.015830865129828453,0.0003905345220118761,3.905345220118761e-09,2.4669183825969976e-07,-0.27042070031166077
2,0.6915782690048218,0.10768601458875716,0.5299999999999999,0.6917353272438049,0.003717769170179963,3.7177691701799634e-08,0.015516718849539757,0.00037747176247648895,3.77471762476489e-09,2.432677720958289e-07,-0.2900528907775879
3,0.6913411617279053,0.17740004829626463,0.5449999999999999,0.6912143230438232,0.0034139754716306925,3.4139754716306926e-08,0.015270586125552654,0.0003657407942228019,3.6574079422280197e-09,2.3950671651744836e-07,-0.3119966387748718
4,0.6908790171146393,0.16807316136320358,0.5499999999999999,0.6906806230545044,0.0031334839295595884,3.1334839295595884e-08,0.015032305382192135,0.000355322117684409,3.5532211768440906e-09,2.36372338540526e-07,-0.33541783690452576
5,0.6897653937339783,0.14149998919097348,0.5299999999999999,0.6901604533195496,0.0028751553036272526,2.875155303627253e-08,0.014821232296526432,0.0003462058084551245,3.4620580845512454e-09,2.335877351684602e-07,-0.3594956696033478
6,0.6896940171718597,0.1649572197684645,0.5549999999999999,0.6896589994430542,0.0026377334725111723,2.6377334725111725e-08,0.014666707254946232,0.0003382476279512048,3.382476279512048e-09,2.3062274447261054e-07,-0.3841639757156372
7,0.6890274584293365,0.17712297710801905,0.5599999999999999,0.689174234867096,0.0024200782645493746,2.420078264549375e-08,0.014563468284904957,0.00033135712146759033,3.3135712146759035e-09,2.2752624236566108e-07,-0.40802693367004395
8,0.6887606382369995,0.17740004829626463,0.565,0.688683271408081,0.002221034374088049,2.221034374088049e-08,0.014490567147731781,0.0003254008188378066,3.254008188378066e-09,2.2456044371509768e-07,-0.43065521121025085
9,0.6887964308261871,0.17740004829626463,0.57,0.6881800889968872,0.002039381768554449,2.0393817685544493e-08,0.014446847140789032,0.0003202561929356307,3.202561929356307e-09,2.2167895168726725e-07,-0.45154204964637756
10,0.6883970499038696,0.17740004829626463,0.575,0.6876567006111145,0.0018739058868959546,1.873905886895955e-08,0.014413765631616116,0.0003158435574732721,3.158435574732721e-09,2.1912633072129308e-07,-0.4705238938331604
11,0.687840610742569,0.17712297710801905,0.58,0.6871249675750732,0.0017233127728104591,1.7233127728104592e-08,0.014414286240935326,0.0003120158798992634,3.120158798992634e-09,2.1646294147618998e-07,-0.4869251251220703
