epoch,train_loss,validation_mcc,threshold
1,1.2161393103928402,0.18730827355806076,0.7649999999999999
2,1.1753093610549796,0.19090041222164125,0.84
3,1.1696474716581147,0.19883405005553242,0.7499999999999999
4,1.16359615531461,0.19511370684122442,0.825
5,1.1574851418363636,0.19904523335497035,0.845
6,1.152323174065557,0.2033294467581794,0.7599999999999999
7,1.1528168587849057,0.2049278865287555,0.73
8,1.151103319792912,0.2059549360548064,0.715
9,1.148789000922236,0.20682326349770844,0.73
10,1.1476344846445938,0.20328210517297046,0.7499999999999999
11,1.1474483033706402,0.204914803037762,0.705
12,1.146162915846397,0.20479805193370254,0.74
13,1.1467795731692478,0.20294217103539078,0.73
