epoch,train_loss,validation_mcc,threshold
1,0.696428507566452,0.03316790634033297,0.4599999999999999
2,0.6958889365196228,0.09899678265684461,0.4599999999999999
3,0.6942185461521149,0.10994987428338562,0.4599999999999999
4,0.6946417987346649,0.14990633779917228,0.48499999999999993
5,0.6937796175479889,0.1846372364689991,0.48999999999999994
6,0.6933115422725677,0.09899678265684461,0.4649999999999999
7,0.6917615532875061,0.10994987428338562,0.4649999999999999
8,0.6924580931663513,0.16807316136320358,0.5099999999999999
9,0.6908013820648193,0.2,0.5149999999999999
10,0.6900471746921539,0.14808721943977307,0.49999999999999994
11,0.6898616254329681,0.16807316136320358,0.5299999999999999
12,0.6889949440956116,0.1846372364689991,0.5349999999999999
13,0.6893377900123596,0.14990633779917228,0.5449999999999999
14,0.6891680359840393,0.1846372364689991,0.5499999999999999
15,0.6882435977458954,0.16807316136320358,0.5599999999999999
16,0.6872076094150543,0.12090832578915783,0.4699999999999999
17,0.6877697706222534,0.1846372364689991,0.575
