epoch,train_loss,validation_mcc,threshold
1,1.2406415795457775,0.22214384780628915,0.6649999999999999
2,1.1899615259006107,0.224517644393936,0.7649999999999999
3,1.182218949342596,0.2220814109894137,0.7
4,1.1799898764182781,0.22865482915656254,0.6749999999999999
5,1.178504278947567,0.22986136225792264,0.7449999999999999
6,1.1769486275212517,0.23087145257719988,0.6399999999999999
7,1.1730769780175438,0.2263707223067129,0.7599999999999999
8,1.1681179291215436,0.21980297775205848,0.7949999999999999
9,1.1624664469011898,0.21883411423433508,0.695
10,1.1605582812736774,0.22015468979293515,0.7899999999999999
