epoch,train_loss,validation_mcc,threshold
1,1.2411802267206127,0.20078730051186436,0.605
2,1.1904369829029873,0.1983171080040704,0.6449999999999999
3,1.1845381527111447,0.203712058385862,0.615
4,1.1831916735090058,0.20451333882634137,0.63
5,1.1831095999684826,0.20419085400058032,0.6399999999999999
6,1.1831232710131283,0.20613656086662105,0.6
7,1.1822362480492428,0.2076790704751339,0.58
8,1.1810050730047554,0.20488789314855524,0.6599999999999999
9,1.180709812147864,0.20319488951522846,0.6499999999999999
10,1.181017162470982,0.20556256454967475,0.575
11,1.1795820717153878,0.207198371924406,0.605
