epoch,train_loss,validation_mcc,threshold
1,0.6938904225826263,0.08804509063256238,0.49499999999999994
2,0.6924234628677368,0.1846372364689991,0.5049999999999999
3,0.6911317110061646,0.25974038935113547,0.5099999999999999
4,0.6902173459529877,0.18172434016970188,0.49999999999999994
5,0.6891814768314362,0.2,0.5249999999999999
6,0.6881510615348816,0.2,0.5299999999999999
7,0.6869944334030151,0.2,0.5349999999999999
8,0.6856831014156342,0.21442250696755896,0.5399999999999999
9,0.6844438016414642,0.22808577638091165,0.5449999999999999
10,0.6854335069656372,0.24112141108520604,0.5499999999999999
11,0.6823209524154663,0.25362863675089403,0.5549999999999999
