epoch,train_loss,validation_mcc,threshold
1,0.697680652141571,0.0878784173347161,0.5399999999999999
2,0.6952129304409027,0.21629522817435007,0.5399999999999999
3,0.6946778893470764,0.20478889182363452,0.5399999999999999
4,0.6930195391178131,0.20478889182363452,0.5399999999999999
5,0.6943311989307404,0.20865621238292043,0.5349999999999999
6,0.6915712058544159,0.20478889182363452,0.5399999999999999
7,0.6914638578891754,0.20085883379503597,0.5349999999999999
8,0.6900080144405365,0.24609055357847556,0.5099999999999999
9,0.6894474923610687,0.20085883379503597,0.5349999999999999
10,0.6881079971790314,0.20085883379503597,0.5299999999999999
11,0.6872239708900452,0.21229795697371012,0.5249999999999999
12,0.689096599817276,0.21989091855183412,0.5199999999999999
13,0.6867667436599731,0.23542068319747259,0.4799999999999999
14,0.6847530901432037,0.21229795697371012,0.5149999999999999
15,0.6873933672904968,0.21989091855183412,0.5099999999999999
16,0.6875583827495575,0.2347382389307855,0.5099999999999999
