epoch,train_loss,validation_mcc,threshold
1,0.6945922076702118,0.14990633779917228,0.5299999999999999
2,0.6930712163448334,0.1294595556006309,0.5299999999999999
3,0.69217848777771,0.22808577638091165,0.5249999999999999
4,0.6917165815830231,0.2,0.5249999999999999
5,0.691490650177002,0.2695384064186605,0.5199999999999999
6,0.6905999779701233,0.22808577638091165,0.5199999999999999
7,0.6903001368045807,0.22808577638091165,0.5199999999999999
8,0.6891970932483673,0.24112141108520604,0.5149999999999999
9,0.6887914538383484,0.22808577638091165,0.5149999999999999
10,0.6882853507995605,0.2997004492513102,0.5099999999999999
11,0.6878100633621216,0.24112141108520604,0.5099999999999999
12,0.6869277060031891,0.24112141108520604,0.5099999999999999
13,0.6869368851184845,0.22808577638091165,0.5099999999999999
14,0.6867202520370483,0.22808577638091165,0.5099999999999999
15,0.686564028263092,0.2459549291242073,0.5049999999999999
16,0.6848916411399841,0.2695384064186605,0.5049999999999999
17,0.6857413649559021,0.28867513459481287,0.5049999999999999
18,0.6840686500072479,0.28867513459481287,0.5049999999999999
