epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,1.2422800207960194,0.20922765064251778,0.6399999999999999,1.128981590270996,0.00015509325021412224,1.5509325021412224e-06,0.10042865574359894,0.0004009587864857167,4.009587864857167e-06,3.992473896189463e-05,-0.3347570300102234
2,1.1942431813684002,0.21870223005326658,0.735,1.1154282093048096,0.0001869525876827538,1.869525876827538e-06,0.07895832508802414,0.0005016956711187959,5.016956711187959e-06,6.35393000750075e-05,-0.45388057827949524
3,1.1838261957826286,0.2211501412460821,0.7499999999999999,1.1094117164611816,0.00022937833273317665,2.2937833273317664e-06,0.06406198441982269,0.0005740188644267619,5.740188644267619e-06,8.960366582855077e-05,-0.21680916845798492
4,1.1794458812680737,0.22487146405596467,0.825,1.1067034006118774,0.00028383854078128934,2.8383854078128936e-06,0.09311670064926147,0.000668034830596298,6.68034830596298e-06,7.174167747980623e-05,0.0589759387075901
5,1.1758487491772092,0.22329385738131793,0.7799999999999999,1.101275086402893,0.0003564164799172431,3.5641647991724313e-06,0.08409964293241501,0.0007926180842332542,7.926180842332542e-06,9.424749696859306e-05,0.18978966772556305
6,1.1716007898593772,0.22681919008927237,0.8099999999999999,1.1031363010406494,0.0003903808246832341,3.9038082468323414e-06,0.1585184633731842,0.0008255462162196636,8.255462162196637e-06,5.207886820579143e-05,0.26252293586730957
7,1.1676993082309592,0.2248466645516993,0.7699999999999999,1.1072304248809814,0.000471416802611202,4.7141680261120205e-06,0.13025063276290894,0.0009362646378576756,9.362646378576756e-06,7.18817727021663e-05,0.10147465765476227
8,1.1658728040497879,0.22724355329705387,0.7799999999999999,1.1022231578826904,0.0005128546617925167,5.128546617925167e-06,0.08674301207065582,0.0009834195952862501,9.834195952862502e-06,0.00011337162173769267,-0.2294182926416397
9,1.1637588091965378,0.22345248816244204,0.7599999999999999,1.1106582880020142,0.0006363256834447384,6.363256834447384e-06,0.12749631702899933,0.0012711118906736374,1.2711118906736375e-05,9.969793012801461e-05,0.07705970108509064
10,1.1613664051582073,0.2197873736016743,0.7599999999999999,1.111989140510559,0.0007999431109055877,7.999431109055876e-06,0.18115857243537903,0.001652911421842873,1.6529114218428732e-05,9.124113750854833e-05,0.19127137959003448
11,1.158254001674981,0.2209007075882347,0.6749999999999999,1.1129354238510132,0.0009522608015686274,9.522608015686274e-06,0.2718133330345154,0.0024420740082859993,2.4420740082859993e-05,8.984379025939467e-05,0.2126041203737259
12,1.1561418021547383,0.22281651767381214,0.7599999999999999,1.1029592752456665,0.0008567036711610854,8.567036711610854e-06,0.38634273409843445,0.0017464010743424296,1.7464010743424295e-05,4.5203414486823824e-05,-0.35468652844429016
