epoch,train_loss,validation_mcc,threshold
1,0.700474202632904,0.0,0.05
2,0.6981545686721802,0.0,0.05
3,0.6974245011806488,0.0,0.05
4,0.6971143782138824,0.07432941462471664,0.5449999999999999
5,0.6969393491744995,0.22808577638091165,0.5399999999999999
6,0.696728527545929,0.14990633779917228,0.5399999999999999
7,0.6956955790519714,0.25796968518379115,0.5349999999999999
8,0.69429150223732,0.2,0.5349999999999999
9,0.6947754621505737,0.1691651623303803,0.5299999999999999
10,0.6933124661445618,0.22808577638091165,0.5299999999999999
11,0.6926497220993042,0.2,0.5299999999999999
12,0.6923890709877014,0.22808577638091165,0.5249999999999999
13,0.6927399039268494,0.22808577638091165,0.5249999999999999
14,0.69212806224823,0.27165268399721654,0.5199999999999999
15,0.6918997764587402,0.22808577638091165,0.5199999999999999
16,0.6913751363754272,0.25796968518379115,0.5149999999999999
17,0.690834641456604,0.24112141108520604,0.5149999999999999
18,0.6902313828468323,0.22808577638091165,0.5149999999999999
19,0.690092921257019,0.2656844656620286,0.5099999999999999
20,0.6885054409503937,0.24112141108520604,0.5099999999999999
21,0.6892592310905457,0.2810913475705226,0.5049999999999999
22,0.6883013844490051,0.28867513459481287,0.5049999999999999
23,0.6886561810970306,0.2773500981126146,0.5049999999999999
24,0.6877330541610718,0.2773500981126146,0.5049999999999999
25,0.6880459487438202,0.2656844656620286,0.5049999999999999
26,0.6874797940254211,0.29236564320829667,0.49999999999999994
27,0.687200129032135,0.2773500981126146,0.5049999999999999
28,0.6849575638771057,0.2997004492513102,0.5049999999999999
29,0.6839044690132141,0.2997004492513102,0.5049999999999999
30,0.6838105618953705,0.2997004492513102,0.5099999999999999
31,0.6843839287757874,0.2997004492513102,0.5099999999999999
32,0.6833823621273041,0.30547686060781526,0.5099999999999999
33,0.6804161965847015,0.3104602102825332,0.5099999999999999
34,0.6795782148838043,0.3104602102825332,0.5049999999999999
35,0.6809297800064087,0.3312945782245396,0.48499999999999993
36,0.67873615026474,0.3312945782245396,0.4599999999999999
37,0.6763598620891571,0.34141531479696996,0.43999999999999995
38,0.6755184233188629,0.3267616012328021,0.43499999999999994
39,0.6739473938941956,0.3104602102825332,0.43999999999999995
40,0.6704623103141785,0.35136418446315326,0.5299999999999999
