epoch,train_loss,validation_mcc,threshold,bce_loss,physics_loss_raw,physics_loss_weighted,bce_grad_norm,physics_grad_norm_raw,physics_grad_norm_weighted,weighted_to_bce_grad_ratio,gradient_cosine
1,0.6960011124610901,0.10540925533894598,0.5399999999999999,0.6953429579734802,0.006411880254745483,6.411880254745483e-09,0.019429435953497887,0.0004905365640297532,4.905365640297532e-10,2.5247082066808106e-08,0.23590411245822906
2,0.6962624490261078,0.10540925533894598,0.5399999999999999,0.6948267221450806,0.006271636579185724,6.271636579185724e-09,0.018681839108467102,0.0004860646731685847,4.860646731685847e-10,2.6018031219864612e-08,0.2335135042667389
3,0.6941733360290527,0.3312945782245396,0.5349999999999999,0.6943212151527405,0.0061343698762357235,6.134369876235723e-09,0.017990728840231895,0.00048237512237392366,4.823751223739236e-10,2.6812428037668425e-08,0.23230744898319244
4,0.6946268677711487,0.3104602102825332,0.5349999999999999,0.6938490271568298,0.0060003832913935184,6.000383291393518e-09,0.01738528534770012,0.00047886668471619487,4.788666847161949e-10,2.7544367270310213e-08,0.23059643805027008
5,0.6941052079200745,0.2773500981126146,0.5349999999999999,0.6933913826942444,0.0058694686740636826,5.869468674063682e-09,0.016822628676891327,0.00047611340414732695,4.761134041473269e-10,2.8301962391962424e-08,0.2288321703672409
6,0.6936953663825989,0.2656844656620286,0.5349999999999999,0.6929402947425842,0.005741670727729797,5.741670727729797e-09,0.016299745067954063,0.0004739408032037318,4.739408032037318e-10,2.9076577653690914e-08,0.22682182490825653
7,0.6920539736747742,0.34141531479696996,0.5299999999999999,0.692503809928894,0.005617004819214344,5.617004819214344e-09,0.015812259167432785,0.0004723545571323484,4.723545571323484e-10,2.9872679933378426e-08,0.2242850661277771
8,0.6930883824825287,0.3209833376209784,0.5299999999999999,0.6920946836471558,0.005495680496096611,5.495680496096611e-09,0.015384925529360771,0.0004705068131443113,4.705068131443113e-10,3.058232633277234e-08,0.22071102261543274
9,0.6925757527351379,0.3104602102825332,0.5299999999999999,0.6917057037353516,0.005377394147217274,5.377394147217273e-09,0.014977609738707542,0.0004693489463534206,4.693489463534206e-10,3.133670555859482e-08,0.21656040847301483
10,0.691935122013092,0.35136418446315326,0.5249999999999999,0.6913203001022339,0.005262100603431463,5.262100603431463e-09,0.01458479929715395,0.0004688847402576357,4.688847402576357e-10,3.214886476697235e-08,0.21174992620944977
11,0.6910776793956757,0.35136418446315326,0.5249999999999999,0.6909288167953491,0.005149691365659237,5.149691365659237e-09,0.014193379320204258,0.00046920814202167094,4.692081420216709e-10,3.305824014396302e-08,0.2061593383550644
12,0.6909158825874329,0.3209833376209784,0.5249999999999999,0.6905397176742554,0.005040237680077553,5.040237680077552e-09,0.013811014592647552,0.00046993361320346594,4.699336132034659e-10,3.4026002220983845e-08,0.20011654496192932
13,0.690216451883316,0.3209833376209784,0.5249999999999999,0.6901630163192749,0.004933701828122139,4.933701828122139e-09,0.013435049913823605,0.00047103752149268985,4.710375214926898e-10,3.5060347710954867e-08,0.19345802068710327
14,0.6904776692390442,0.36115755925730764,0.5199999999999999,0.6897804737091064,0.004829897079616785,4.8298970796167844e-09,0.013040724210441113,0.00047278875717893243,4.727887571789324e-10,3.625479302755226e-08,0.1858266294002533
15,0.689973384141922,0.35136418446315326,0.5199999999999999,0.6894127726554871,0.004728910978883505,4.7289109788835045e-09,0.012645388953387737,0.00047471935977227986,4.747193597722798e-10,3.754090613757682e-08,0.17733965814113617
16,0.6886543035507202,0.36115755925730764,0.5149999999999999,0.6890461444854736,0.004630432464182377,4.630432464182377e-09,0.012214147485792637,0.0004775582638103515,4.775582638103515e-10,3.9098779867022406e-08,0.16648544371128082
17,0.6879443526268005,0.36115755925730764,0.5149999999999999,0.688684344291687,0.0045347013510763645,4.534701351076364e-09,0.01176525093615055,0.00048027708544395864,4.802770854439587e-10,4.082166101262091e-08,0.15437635779380798
18,0.688843846321106,0.36115755925730764,0.5149999999999999,0.6883524656295776,0.00444240914657712,4.44240914657712e-09,0.011391201056540012,0.0004809888487216085,4.809888487216084e-10,4.2224594784538465e-08,0.14873410761356354
19,0.688858687877655,0.36115755925730764,0.5149999999999999,0.6880103349685669,0.004352116491645575,4.352116491645574e-09,0.010932515375316143,0.000483181094750762,4.83181094750762e-10,4.41966993105454e-08,0.1395549774169922
20,0.6878342628479004,0.36115755925730764,0.5099999999999999,0.68767249584198,0.0042639849707484245,4.263984970748424e-09,0.010414902120828629,0.0004862480273004621,4.862480273004621e-10,4.668771935244797e-08,0.12564431130886078
21,0.6870358884334564,0.36115755925730764,0.5099999999999999,0.6873506903648376,0.0041785165667533875,4.178516566753387e-09,0.00990238506346941,0.0004886832321062684,4.886832321062684e-10,4.935005344409954e-08,0.11247751116752625
22,0.6862723529338837,0.36115755925730764,0.5099999999999999,0.6870208382606506,0.004094745963811874,4.0947459638118744e-09,0.009276931174099445,0.0004928396665491164,4.928396665491163e-10,5.312529082085796e-08,0.08758342266082764
