epoch,train_loss,validation_mcc,threshold
1,1.2475794492096737,0.18412052560142436,0.595
2,1.1975649266407407,0.18919446041026597,0.7949999999999999
3,1.187282364943932,0.19075026899028996,0.575
4,1.1829661326161747,0.19460209910053242,0.625
5,1.1803686372165023,0.19330386612924566,0.615
6,1.1762584766437267,0.19287998640349546,0.8549999999999999
7,1.170733328523307,0.19543575296545915,0.565
8,1.1667892336845398,0.19810433056857882,0.5599999999999999
9,1.1641596781796422,0.2023089834300816,0.59
10,1.161380122447836,0.20309853131968797,0.49499999999999994
11,1.1609695594886253,0.19766860025202335,0.5249999999999999
12,1.1597356364644806,0.20343059869239818,0.5499999999999999
13,1.1603611913220635,0.20466424726068516,0.57
14,1.1592735483728607,0.2023737826529789,0.5199999999999999
15,1.1586041727970386,0.20257961550370626,0.5349999999999999
16,1.1584643690750516,0.20092361913491863,0.5199999999999999
17,1.1577095574346081,0.19997528069980663,0.61
